geo_id,year,income_quintile,income_range,usage,pop,usetype,usage_percap,name
neighborhoods_258,2016,1,"< $41,685",NA,NA,res,NA,san pasqual
neighborhoods_258,2016,2,"$41,685-$56,290",NA,NA,res,NA,san pasqual
neighborhoods_258,2016,3,"$56,290-$74,167",3225647.0000,1111,res,2903.3726,san pasqual
neighborhoods_258,2016,4,"$74,167-$99,028",masked,3363,res,masked,san pasqual
neighborhoods_258,2016,5,"> $99,028",2324998.0000,1547,res,1502.9076,san pasqual
neighborhoods_259,2016,1,"< $41,685",38185891.4000,62604,res,609.9593,san pedro
neighborhoods_259,2016,2,"$41,685-$56,290",20911493.3000,16730,res,1249.9398,san pedro
neighborhoods_259,2016,3,"$56,290-$74,167",21741835.1000,15752,res,1380.2587,san pedro
neighborhoods_259,2016,4,"$74,167-$99,028",36833812.0000,28217,res,1305.3766,san pedro
neighborhoods_259,2016,5,"> $99,028",25014140.7000,19916,res,1255.9822,san pedro
neighborhoods_260,2016,1,"< $41,685",5603317.0000,5628,res,995.6143,santa clarita
neighborhoods_260,2016,2,"$41,685-$56,290",66171236.7500,30987,res,2135.4515,santa clarita
neighborhoods_260,2016,3,"$56,290-$74,167",49805574.0000,23009,res,2164.6127,santa clarita
neighborhoods_260,2016,4,"$74,167-$99,028",157426136.2500,62709,res,2510.4233,santa clarita
neighborhoods_260,2016,5,"> $99,028",233169066.0000,99990,res,2331.9239,santa clarita
neighborhoods_261,2016,1,"< $41,685",2925947.0000,4009,res,729.8446,santa fe springs
neighborhoods_261,2016,2,"$41,685-$56,290",3436325.0000,6064,res,566.6763,santa fe springs
neighborhoods_261,2016,3,"$56,290-$74,167",4383213.0000,6090,res,719.7394,santa fe springs
neighborhoods_261,2016,4,"$74,167-$99,028",19019217.0000,15691,res,1212.1099,santa fe springs
neighborhoods_261,2016,5,"> $99,028",masked,1461,res,masked,santa fe springs
neighborhoods_262,2016,1,"< $41,685",NA,NA,res,NA,santa monica
neighborhoods_262,2016,2,"$41,685-$56,290",18037399.0000,10463,res,1723.9223,santa monica
neighborhoods_262,2016,3,"$56,290-$74,167",31805515.1000,13254,res,2399.6918,santa monica
neighborhoods_262,2016,4,"$74,167-$99,028",86825957.9000,41339,res,2100.3401,santa monica
neighborhoods_262,2016,5,"> $99,028",98014217.5000,31476,res,3113.9350,santa monica
neighborhoods_263,2016,1,"< $41,685",2312287.9000,2820,res,819.9602,sawtelle
neighborhoods_263,2016,2,"$41,685-$56,290",1364274.0000,6561,res,207.9369,sawtelle
neighborhoods_263,2016,3,"$56,290-$74,167",24928981.6000,15919,res,1565.9892,sawtelle
neighborhoods_263,2016,4,"$74,167-$99,028",53398817.4000,31475,res,1696.5470,sawtelle
neighborhoods_263,2016,5,"> $99,028",masked,10478,res,masked,sawtelle
neighborhoods_264,2016,1,"< $41,685",NA,NA,res,NA,sepulveda basin
neighborhoods_264,2016,2,"$41,685-$56,290",NA,NA,res,NA,sepulveda basin
neighborhoods_264,2016,3,"$56,290-$74,167",NA,NA,res,NA,sepulveda basin
neighborhoods_264,2016,4,"$74,167-$99,028",masked,1171,res,masked,sepulveda basin
neighborhoods_264,2016,5,"> $99,028",masked,924,res,masked,sepulveda basin
neighborhoods_265,2016,1,"< $41,685",1186218.5000,1872,res,633.6637,shadow hills
neighborhoods_265,2016,2,"$41,685-$56,290",2373980.4000,4141,res,573.2867,shadow hills
neighborhoods_265,2016,3,"$56,290-$74,167",13321710.2000,7814,res,1704.8516,shadow hills
neighborhoods_265,2016,4,"$74,167-$99,028",32199759.1000,10002,res,3219.3320,shadow hills
neighborhoods_265,2016,5,"> $99,028",NA,NA,res,NA,shadow hills
neighborhoods_266,2016,1,"< $41,685",3215301.7000,3201,res,1004.4679,sherman oaks
neighborhoods_266,2016,2,"$41,685-$56,290",7930261.1000,4859,res,1632.0768,sherman oaks
neighborhoods_266,2016,3,"$56,290-$74,167",76941724.1000,31656,res,2430.5574,sherman oaks
neighborhoods_266,2016,4,"$74,167-$99,028",66149559.8000,24324,res,2719.5182,sherman oaks
neighborhoods_266,2016,5,"> $99,028",104791128.7000,28429,res,3686.0645,sherman oaks
neighborhoods_267,2016,1,"< $41,685",NA,NA,res,NA,sierra madre
neighborhoods_267,2016,2,"$41,685-$56,290",NA,NA,res,NA,sierra madre
neighborhoods_267,2016,3,"$56,290-$74,167",4428849.0000,1450,res,3054.3786,sierra madre
neighborhoods_267,2016,4,"$74,167-$99,028",11550761.0000,4204,res,2747.5645,sierra madre
neighborhoods_267,2016,5,"> $99,028",17498506.0000,4786,res,3656.1860,sierra madre
neighborhoods_268,2016,1,"< $41,685",masked,2661,res,masked,signal hill
neighborhoods_268,2016,2,"$41,685-$56,290",7676420.0000,6251,res,1228.0307,signal hill
neighborhoods_268,2016,3,"$56,290-$74,167",9000010.0000,4680,res,1923.0791,signal hill
neighborhoods_268,2016,4,"$74,167-$99,028",masked,3370,res,masked,signal hill
neighborhoods_268,2016,5,"> $99,028",9046381.0000,3487,res,2594.3163,signal hill
neighborhoods_269,2016,1,"< $41,685",425748.7000,6849,res,62.1622,silver lake
neighborhoods_269,2016,2,"$41,685-$56,290",16001447.3000,14413,res,1110.2093,silver lake
neighborhoods_269,2016,3,"$56,290-$74,167",11376173.1000,9633,res,1180.9585,silver lake
neighborhoods_269,2016,4,"$74,167-$99,028",17557194.4000,12426,res,1412.9402,silver lake
neighborhoods_269,2016,5,"> $99,028",18271540.3000,9253,res,1974.6612,silver lake
neighborhoods_270,2016,1,"< $41,685",NA,NA,res,NA,south diamond bar
neighborhoods_270,2016,2,"$41,685-$56,290",NA,NA,res,NA,south diamond bar
neighborhoods_270,2016,3,"$56,290-$74,167",NA,NA,res,NA,south diamond bar
neighborhoods_270,2016,4,"$74,167-$99,028",NA,NA,res,NA,south diamond bar
neighborhoods_270,2016,5,"> $99,028",masked,7117,res,masked,south diamond bar
neighborhoods_271,2016,1,"< $41,685",NA,NA,res,NA,southeast antelope valley
neighborhoods_271,2016,2,"$41,685-$56,290",10235110.0000,6677,res,1532.8905,southeast antelope valley
neighborhoods_271,2016,3,"$56,290-$74,167",5591022.0000,4484,res,1246.8827,southeast antelope valley
neighborhoods_271,2016,4,"$74,167-$99,028",5450728.0000,13387,res,407.1658,southeast antelope valley
neighborhoods_271,2016,5,"> $99,028",NA,NA,res,NA,southeast antelope valley
neighborhoods_272,2016,1,"< $41,685",7063954.0000,10072,res,701.3457,south el monte
neighborhoods_272,2016,2,"$41,685-$56,290",14246725.3333,20887,res,682.0858,south el monte
neighborhoods_272,2016,3,"$56,290-$74,167",3225925.0000,2771,res,1164.1736,south el monte
neighborhoods_272,2016,4,"$74,167-$99,028",2716585.0000,1506,res,1803.8413,south el monte
neighborhoods_272,2016,5,"> $99,028",NA,NA,res,NA,south el monte
neighborhoods_273,2016,1,"< $41,685",33725742.0000,38552,res,874.8117,south gate
neighborhoods_273,2016,2,"$41,685-$56,290",36376435.1667,46162,res,788.0169,south gate
neighborhoods_273,2016,3,"$56,290-$74,167",24732810.5000,33646,res,735.0892,south gate
neighborhoods_273,2016,4,"$74,167-$99,028",7407246.0000,10258,res,722.0946,south gate
neighborhoods_273,2016,5,"> $99,028",masked,1282,res,masked,south gate
neighborhoods_274,2016,1,"< $41,685",25388020.7000,33625,res,755.0341,south park
neighborhoods_274,2016,2,"$41,685-$56,290",2244004.3000,3133,res,716.2478,south park
neighborhoods_274,2016,3,"$56,290-$74,167",NA,NA,res,NA,south park
neighborhoods_274,2016,4,"$74,167-$99,028",NA,NA,res,NA,south park
neighborhoods_274,2016,5,"> $99,028",masked,606,res,masked,south park
neighborhoods_275,2016,1,"< $41,685",NA,NA,res,NA,south pasadena
neighborhoods_275,2016,2,"$41,685-$56,290",2169458.0000,2838,res,764.4320,south pasadena
neighborhoods_275,2016,3,"$56,290-$74,167",14282596.0000,6688,res,2135.5556,south pasadena
neighborhoods_275,2016,4,"$74,167-$99,028",19723376.5000,10522,res,1874.4893,south pasadena
neighborhoods_275,2016,5,"> $99,028",26535603.6000,13058,res,2032.1338,south pasadena
neighborhoods_276,2016,1,"< $41,685",NA,NA,res,NA,south san gabriel
neighborhoods_276,2016,2,"$41,685-$56,290",4325213.0000,3721,res,1162.3792,south san gabriel
neighborhoods_276,2016,3,"$56,290-$74,167",3069195.0000,5041,res,608.8465,south san gabriel
neighborhoods_276,2016,4,"$74,167-$99,028",7938215.0000,8845,res,897.4805,south san gabriel
neighborhoods_276,2016,5,"> $99,028",NA,NA,res,NA,south san gabriel
neighborhoods_277,2016,1,"< $41,685",2180767.0000,3074,res,709.4232,south san jose hills
neighborhoods_277,2016,2,"$41,685-$56,290",8143068.0000,5705,res,1427.3564,south san jose hills
neighborhoods_277,2016,3,"$56,290-$74,167",12808968.0000,12419,res,1031.4009,south san jose hills
neighborhoods_277,2016,4,"$74,167-$99,028",2537977.0000,4845,res,523.8343,south san jose hills
neighborhoods_277,2016,5,"> $99,028",NA,NA,res,NA,south san jose hills
neighborhoods_278,2016,1,"< $41,685",5999416.0000,5666,res,1058.8450,south whittier
neighborhoods_278,2016,2,"$41,685-$56,290",27609783.5000,16869,res,1636.7173,south whittier
neighborhoods_278,2016,3,"$56,290-$74,167",26778987.0000,18103,res,1479.2569,south whittier
neighborhoods_278,2016,4,"$74,167-$99,028",34556071.1000,21901,res,1577.8307,south whittier
neighborhoods_278,2016,5,"> $99,028",NA,NA,res,NA,south whittier
neighborhoods_279,2016,1,"< $41,685",NA,NA,res,NA,stevenson ranch
neighborhoods_279,2016,2,"$41,685-$56,290",NA,NA,res,NA,stevenson ranch
neighborhoods_279,2016,3,"$56,290-$74,167",NA,NA,res,NA,stevenson ranch
neighborhoods_279,2016,4,"$74,167-$99,028",8671894.5000,3459,res,2507.0525,stevenson ranch
neighborhoods_279,2016,5,"> $99,028",53069399.0000,17053,res,3112.0272,stevenson ranch
neighborhoods_280,2016,1,"< $41,685",NA,NA,res,NA,studio city
neighborhoods_280,2016,2,"$41,685-$56,290",NA,NA,res,NA,studio city
neighborhoods_280,2016,3,"$56,290-$74,167",41197401.8000,12252,res,3362.5042,studio city
neighborhoods_280,2016,4,"$74,167-$99,028",29143907.8000,16891,res,1725.4104,studio city
neighborhoods_280,2016,5,"> $99,028",87079991.0000,25764,res,3379.9096,studio city
neighborhoods_281,2016,1,"< $41,685",NA,NA,res,NA,sunland
neighborhoods_281,2016,2,"$41,685-$56,290",6307276.3000,10418,res,605.4210,sunland
neighborhoods_281,2016,3,"$56,290-$74,167",2443724.7000,3093,res,790.0823,sunland
neighborhoods_281,2016,4,"$74,167-$99,028",18458598.2000,11502,res,1604.8164,sunland
neighborhoods_281,2016,5,"> $99,028",6487239.3000,5845,res,1109.8784,sunland
neighborhoods_282,2016,1,"< $41,685",29516240.9000,23241,res,1270.0074,sun valley
neighborhoods_282,2016,2,"$41,685-$56,290",51575048.2000,34325,res,1502.5506,sun valley
neighborhoods_282,2016,3,"$56,290-$74,167",29969934.4000,20511,res,1461.1640,sun valley
neighborhoods_282,2016,4,"$74,167-$99,028",8105631.5000,5019,res,1614.9893,sun valley
neighborhoods_282,2016,5,"> $99,028",NA,NA,res,NA,sun valley
neighborhoods_283,2016,1,"< $41,685",12065145.0000,10239,res,1178.3519,sun village
neighborhoods_283,2016,2,"$41,685-$56,290",6446815.5000,3095,res,2082.9775,sun village
neighborhoods_283,2016,3,"$56,290-$74,167",4893710.0000,2756,res,1775.6567,sun village
neighborhoods_283,2016,4,"$74,167-$99,028",NA,NA,res,NA,sun village
neighborhoods_283,2016,5,"> $99,028",NA,NA,res,NA,sun village
neighborhoods_284,2016,1,"< $41,685",13433635.0000,7654,res,1755.1130,sylmar
neighborhoods_284,2016,2,"$41,685-$56,290",20326366.7000,12376,res,1642.4020,sylmar
neighborhoods_284,2016,3,"$56,290-$74,167",56934473.4000,32818,res,1734.8551,sylmar
neighborhoods_284,2016,4,"$74,167-$99,028",41879625.5000,29897,res,1400.7969,sylmar
neighborhoods_284,2016,5,"> $99,028",10725990.8000,9262,res,1158.0642,sylmar
neighborhoods_285,2016,1,"< $41,685",2492457.1000,4523,res,551.0628,tarzana
neighborhoods_285,2016,2,"$41,685-$56,290",18042684.0000,14132,res,1276.7254,tarzana
neighborhoods_285,2016,3,"$56,290-$74,167",33408945.2000,17614,res,1896.7268,tarzana
neighborhoods_285,2016,4,"$74,167-$99,028",27562291.7000,7465,res,3692.2025,tarzana
neighborhoods_285,2016,5,"> $99,028",61491119.2000,24497,res,2510.1490,tarzana
neighborhoods_286,2016,1,"< $41,685",2992331.0000,1942,res,1540.8502,temple city
neighborhoods_286,2016,2,"$41,685-$56,290",13864501.0000,9470,res,1464.0445,temple city
neighborhoods_286,2016,3,"$56,290-$74,167",21872264.6000,14237,res,1536.2973,temple city
neighborhoods_286,2016,4,"$74,167-$99,028",31354967.3000,17847,res,1756.8761,temple city
neighborhoods_286,2016,5,"> $99,028",1813672.0000,1015,res,1786.8690,temple city
neighborhoods_287,2016,1,"< $41,685",NA,NA,res,NA,toluca lake
neighborhoods_287,2016,2,"$41,685-$56,290",masked,1661,res,masked,toluca lake
neighborhoods_287,2016,3,"$56,290-$74,167",8245405.4000,3436,res,2399.7105,toluca lake
neighborhoods_287,2016,4,"$74,167-$99,028",23912130.9000,5875,res,4070.1499,toluca lake
neighborhoods_287,2016,5,"> $99,028",6387700.5000,994,res,6426.2580,toluca lake
neighborhoods_288,2016,1,"< $41,685",NA,NA,res,NA,topanga
neighborhoods_288,2016,2,"$41,685-$56,290",NA,NA,res,NA,topanga
neighborhoods_288,2016,3,"$56,290-$74,167",NA,NA,res,NA,topanga
neighborhoods_288,2016,4,"$74,167-$99,028",NA,NA,res,NA,topanga
neighborhoods_288,2016,5,"> $99,028",33417298.0000,12346,res,2706.7308,topanga
neighborhoods_289,2016,1,"< $41,685",3376877.0000,3333,res,1013.1644,torrance
neighborhoods_289,2016,2,"$41,685-$56,290",28123732.1000,17065,res,1648.0359,torrance
neighborhoods_289,2016,3,"$56,290-$74,167",47262266.0000,26409,res,1789.6272,torrance
neighborhoods_289,2016,4,"$74,167-$99,028",112560079.7000,62162,res,1810.7538,torrance
neighborhoods_289,2016,5,"> $99,028",93988461.4000,51393,res,1828.8183,torrance
neighborhoods_290,2016,1,"< $41,685",13816408.2000,10740,res,1286.4440,tujunga
neighborhoods_290,2016,2,"$41,685-$56,290",15523341.7000,8108,res,1914.5710,tujunga
neighborhoods_290,2016,3,"$56,290-$74,167",1971235.0000,942,res,2092.6062,tujunga
neighborhoods_290,2016,4,"$74,167-$99,028",28726917.4000,11210,res,2562.6153,tujunga
neighborhoods_290,2016,5,"> $99,028",3608226.9000,1949,res,1851.3222,tujunga
neighborhoods_291,2016,1,"< $41,685",NA,NA,res,NA,tujunga canyons
neighborhoods_291,2016,2,"$41,685-$56,290",NA,NA,res,NA,tujunga canyons
neighborhoods_291,2016,3,"$56,290-$74,167",NA,NA,res,NA,tujunga canyons
neighborhoods_291,2016,4,"$74,167-$99,028",1777127.0000,5630,res,315.6531,tujunga canyons
neighborhoods_291,2016,5,"> $99,028",4090674.1000,13133,res,311.4806,tujunga canyons
neighborhoods_292,2016,1,"< $41,685",NA,NA,res,NA,unincorporated catalina island
neighborhoods_292,2016,2,"$41,685-$56,290",NA,NA,res,NA,unincorporated catalina island
neighborhoods_292,2016,3,"$56,290-$74,167",NA,NA,res,NA,unincorporated catalina island
neighborhoods_292,2016,4,"$74,167-$99,028",masked,382,res,masked,unincorporated catalina island
neighborhoods_292,2016,5,"> $99,028",NA,NA,res,NA,unincorporated catalina island
neighborhoods_293,2016,1,"< $41,685",NA,NA,res,NA,unincorporated santa monica mountains
neighborhoods_293,2016,2,"$41,685-$56,290",NA,NA,res,NA,unincorporated santa monica mountains
neighborhoods_293,2016,3,"$56,290-$74,167",NA,NA,res,NA,unincorporated santa monica mountains
neighborhoods_293,2016,4,"$74,167-$99,028",3532439.0000,1714,res,2060.9329,unincorporated santa monica mountains
neighborhoods_293,2016,5,"> $99,028",34689416.0000,25282,res,1372.0994,unincorporated santa monica mountains
neighborhoods_294,2016,1,"< $41,685",NA,NA,res,NA,unincorporated santa susana mountains
neighborhoods_294,2016,2,"$41,685-$56,290",NA,NA,res,NA,unincorporated santa susana mountains
neighborhoods_294,2016,3,"$56,290-$74,167",NA,NA,res,NA,unincorporated santa susana mountains
neighborhoods_294,2016,4,"$74,167-$99,028",masked,9364,res,masked,unincorporated santa susana mountains
neighborhoods_294,2016,5,"> $99,028",7460526.5000,23886,res,312.3389,unincorporated santa susana mountains
neighborhoods_295,2016,1,"< $41,685",NA,NA,res,NA,universal city
neighborhoods_295,2016,2,"$41,685-$56,290",NA,NA,res,NA,universal city
neighborhoods_295,2016,3,"$56,290-$74,167",NA,NA,res,NA,universal city
neighborhoods_295,2016,4,"$74,167-$99,028",NA,NA,res,NA,universal city
neighborhoods_295,2016,5,"> $99,028",NA,NA,res,NA,universal city
neighborhoods_296,2016,1,"< $41,685",31048980.3000,25303,res,1227.0869,university park
neighborhoods_296,2016,2,"$41,685-$56,290",1821823.1000,2061,res,883.9510,university park
neighborhoods_296,2016,3,"$56,290-$74,167",NA,NA,res,NA,university park
neighborhoods_296,2016,4,"$74,167-$99,028",NA,NA,res,NA,university park
neighborhoods_296,2016,5,"> $99,028",NA,NA,res,NA,university park
neighborhoods_297,2016,1,"< $41,685",NA,NA,res,NA,valinda
neighborhoods_297,2016,2,"$41,685-$56,290",1640745.0000,3142,res,522.1976,valinda
neighborhoods_297,2016,3,"$56,290-$74,167",14105333.0000,11556,res,1220.6069,valinda
neighborhoods_297,2016,4,"$74,167-$99,028",17689904.0000,18429,res,959.8949,valinda
neighborhoods_297,2016,5,"> $99,028",2001854.0000,1167,res,1715.3847,valinda
neighborhoods_298,2016,1,"< $41,685",28214113.7000,22602,res,1248.3016,valley glen
neighborhoods_298,2016,2,"$41,685-$56,290",61924950.7000,31439,res,1969.6858,valley glen
neighborhoods_298,2016,3,"$56,290-$74,167",18234617.2000,14070,res,1295.9927,valley glen
neighborhoods_298,2016,4,"$74,167-$99,028",17463717.4000,5758,res,3032.9485,valley glen
neighborhoods_298,2016,5,"> $99,028",1779280.5000,2633,res,675.7617,valley glen
neighborhoods_299,2016,1,"< $41,685",8751030.6000,4139,res,2114.2862,valley village
neighborhoods_299,2016,2,"$41,685-$56,290",24242575.4000,9494,res,2553.4628,valley village
neighborhoods_299,2016,3,"$56,290-$74,167",15766743.8000,5008,res,3148.3115,valley village
neighborhoods_299,2016,4,"$74,167-$99,028",27315219.2000,10044,res,2719.5559,valley village
neighborhoods_299,2016,5,"> $99,028",7393207.1000,3399,res,2175.1124,valley village
neighborhoods_300,2016,1,"< $41,685",NA,NA,res,NA,val verde
neighborhoods_300,2016,2,"$41,685-$56,290",NA,NA,res,NA,val verde
neighborhoods_300,2016,3,"$56,290-$74,167",NA,NA,res,NA,val verde
neighborhoods_300,2016,4,"$74,167-$99,028",4634322.0000,3451,res,1342.8925,val verde
neighborhoods_300,2016,5,"> $99,028",NA,NA,res,NA,val verde
neighborhoods_301,2016,1,"< $41,685",110353618.7000,67959,res,1623.8264,van nuys
neighborhoods_301,2016,2,"$41,685-$56,290",65939967.7000,33905,res,1944.8449,van nuys
neighborhoods_301,2016,3,"$56,290-$74,167",12363883.9000,7518,res,1644.5709,van nuys
neighborhoods_301,2016,4,"$74,167-$99,028",masked,4498,res,masked,van nuys
neighborhoods_301,2016,5,"> $99,028",4947932.8000,1629,res,3037.4050,van nuys
neighborhoods_302,2016,1,"< $41,685",3506233.3000,4233,res,828.3093,venice
neighborhoods_302,2016,2,"$41,685-$56,290",1238613.5000,1819,res,680.9310,venice
neighborhoods_302,2016,3,"$56,290-$74,167",5421734.6000,6564,res,825.9803,venice
neighborhoods_302,2016,4,"$74,167-$99,028",25999146.4000,18212,res,1427.5833,venice
neighborhoods_302,2016,5,"> $99,028",56808143.8000,19751,res,2876.2161,venice
neighborhoods_303,2016,1,"< $41,685",16669412.6000,20252,res,823.0996,vermont knolls
neighborhoods_303,2016,2,"$41,685-$56,290",4771214.3000,5924,res,805.4042,vermont knolls
neighborhoods_303,2016,3,"$56,290-$74,167",NA,NA,res,NA,vermont knolls
neighborhoods_303,2016,4,"$74,167-$99,028",NA,NA,res,NA,vermont knolls
neighborhoods_303,2016,5,"> $99,028",NA,NA,res,NA,vermont knolls
neighborhoods_304,2016,1,"< $41,685",22120442.4000,29823,res,741.7243,vermont-slauson
neighborhoods_304,2016,2,"$41,685-$56,290",4861087.2000,6291,res,772.7050,vermont-slauson
neighborhoods_304,2016,3,"$56,290-$74,167",NA,NA,res,NA,vermont-slauson
neighborhoods_304,2016,4,"$74,167-$99,028",NA,NA,res,NA,vermont-slauson
neighborhoods_304,2016,5,"> $99,028",NA,NA,res,NA,vermont-slauson
neighborhoods_305,2016,1,"< $41,685",35349200.4000,62169,res,568.5985,vermont square
neighborhoods_305,2016,2,"$41,685-$56,290",14498872.5000,12834,res,1129.7236,vermont square
neighborhoods_305,2016,3,"$56,290-$74,167",2246259.9000,1354,res,1658.9807,vermont square
neighborhoods_305,2016,4,"$74,167-$99,028",NA,NA,res,NA,vermont square
neighborhoods_305,2016,5,"> $99,028",NA,NA,res,NA,vermont square
neighborhoods_306,2016,1,"< $41,685",21450717.1000,29336,res,731.2080,vermont vista
neighborhoods_306,2016,2,"$41,685-$56,290",5593501.0000,5716,res,978.5691,vermont vista
neighborhoods_306,2016,3,"$56,290-$74,167",NA,NA,res,NA,vermont vista
neighborhoods_306,2016,4,"$74,167-$99,028",NA,NA,res,NA,vermont vista
neighborhoods_306,2016,5,"> $99,028",NA,NA,res,NA,vermont vista
neighborhoods_307,2016,1,"< $41,685",NA,NA,res,NA,vernon
neighborhoods_307,2016,2,"$41,685-$56,290",NA,NA,res,NA,vernon
neighborhoods_307,2016,3,"$56,290-$74,167",NA,NA,res,NA,vernon
neighborhoods_307,2016,4,"$74,167-$99,028",NA,NA,res,NA,vernon
neighborhoods_307,2016,5,"> $99,028",NA,NA,res,NA,vernon
neighborhoods_308,2016,1,"< $41,685",NA,NA,res,NA,veterans administration
neighborhoods_308,2016,2,"$41,685-$56,290",NA,NA,res,NA,veterans administration
neighborhoods_308,2016,3,"$56,290-$74,167",NA,NA,res,NA,veterans administration
neighborhoods_308,2016,4,"$74,167-$99,028",NA,NA,res,NA,veterans administration
neighborhoods_308,2016,5,"> $99,028",NA,NA,res,NA,veterans administration
neighborhoods_309,2016,1,"< $41,685",masked,2066,res,masked,view park-windsor hills
neighborhoods_309,2016,2,"$41,685-$56,290",4259283.0000,1735,res,2454.9182,view park-windsor hills
neighborhoods_309,2016,3,"$56,290-$74,167",4669460.5000,1872,res,2494.3699,view park-windsor hills
neighborhoods_309,2016,4,"$74,167-$99,028",2821370.0000,957,res,2948.1400,view park-windsor hills
neighborhoods_309,2016,5,"> $99,028",15778015.8000,7542,res,2092.0201,view park-windsor hills
neighborhoods_310,2016,1,"< $41,685",NA,NA,res,NA,vincent
neighborhoods_310,2016,2,"$41,685-$56,290",NA,NA,res,NA,vincent
neighborhoods_310,2016,3,"$56,290-$74,167",NA,NA,res,NA,vincent
neighborhoods_310,2016,4,"$74,167-$99,028",NA,NA,res,NA,vincent
neighborhoods_310,2016,5,"> $99,028",NA,NA,res,NA,vincent
neighborhoods_311,2016,1,"< $41,685",NA,NA,res,NA,walnut
neighborhoods_311,2016,2,"$41,685-$56,290",NA,NA,res,NA,walnut
neighborhoods_311,2016,3,"$56,290-$74,167",7162921.0000,8572,res,835.6184,walnut
neighborhoods_311,2016,4,"$74,167-$99,028",29058473.5000,19405,res,1497.4735,walnut
neighborhoods_311,2016,5,"> $99,028",30538068.0000,15308,res,1994.9091,walnut
neighborhoods_312,2016,1,"< $41,685",6344264.0000,7829,res,810.3543,walnut park
neighborhoods_312,2016,2,"$41,685-$56,290",2572393.0000,2598,res,990.1436,walnut park
neighborhoods_312,2016,3,"$56,290-$74,167",4451480.0000,6428,res,692.5140,walnut park
neighborhoods_312,2016,4,"$74,167-$99,028",NA,NA,res,NA,walnut park
neighborhoods_312,2016,5,"> $99,028",NA,NA,res,NA,walnut park
neighborhoods_313,2016,1,"< $41,685",25929022.9000,37117,res,698.5754,watts
neighborhoods_313,2016,2,"$41,685-$56,290",9323081.7000,11989,res,777.6363,watts
neighborhoods_313,2016,3,"$56,290-$74,167",masked,2055,res,masked,watts
neighborhoods_313,2016,4,"$74,167-$99,028",NA,NA,res,NA,watts
neighborhoods_313,2016,5,"> $99,028",masked,1722,res,masked,watts
neighborhoods_314,2016,1,"< $41,685",11869728.9000,11637,res,1019.9990,west adams
neighborhoods_314,2016,2,"$41,685-$56,290",6773153.0000,8578,res,789.5958,west adams
neighborhoods_314,2016,3,"$56,290-$74,167",3405522.6000,4372,res,778.9393,west adams
neighborhoods_314,2016,4,"$74,167-$99,028",2818363.8000,2955,res,953.7610,west adams
neighborhoods_314,2016,5,"> $99,028",masked,1042,res,masked,west adams
neighborhoods_315,2016,1,"< $41,685",masked,795,res,masked,west carson
neighborhoods_315,2016,2,"$41,685-$56,290",5399468.0000,3323,res,1624.8775,west carson
neighborhoods_315,2016,3,"$56,290-$74,167",13422479.0000,8003,res,1677.1809,west carson
neighborhoods_315,2016,4,"$74,167-$99,028",14982087.0000,9029,res,1659.3296,west carson
neighborhoods_315,2016,5,"> $99,028",4019525.0000,1905,res,2109.9869,west carson
neighborhoods_316,2016,1,"< $41,685",1034829.8000,7119,res,145.3617,westchester
neighborhoods_316,2016,2,"$41,685-$56,290",masked,4629,res,masked,westchester
neighborhoods_316,2016,3,"$56,290-$74,167",22215032.4000,9891,res,2245.9845,westchester
neighborhoods_316,2016,4,"$74,167-$99,028",26833980.6000,21165,res,1267.8469,westchester
neighborhoods_316,2016,5,"> $99,028",33914865.6000,17669,res,1919.4559,westchester
neighborhoods_317,2016,1,"< $41,685",NA,NA,res,NA,west compton
neighborhoods_317,2016,2,"$41,685-$56,290",6160741.2000,5295,res,1163.5016,west compton
neighborhoods_317,2016,3,"$56,290-$74,167",1125920.0000,739,res,1523.5724,west compton
neighborhoods_317,2016,4,"$74,167-$99,028",889002.0000,1592,res,558.4183,west compton
neighborhoods_317,2016,5,"> $99,028",NA,NA,res,NA,west compton
neighborhoods_318,2016,1,"< $41,685",6466186.5000,3009,res,2148.9487,west covina
neighborhoods_318,2016,2,"$41,685-$56,290",23601865.0000,23598,res,1000.1638,west covina
neighborhoods_318,2016,3,"$56,290-$74,167",59786172.5000,48834,res,1224.2735,west covina
neighborhoods_318,2016,4,"$74,167-$99,028",106184096.0000,60390,res,1758.3059,west covina
neighborhoods_318,2016,5,"> $99,028",37540702.0000,15997,res,2346.7339,west covina
neighborhoods_319,2016,1,"< $41,685",1006140.7000,3389,res,296.8842,west hills
neighborhoods_319,2016,2,"$41,685-$56,290",masked,1076,res,masked,west hills
neighborhoods_319,2016,3,"$56,290-$74,167",2712691.4000,888,res,3054.8327,west hills
neighborhoods_319,2016,4,"$74,167-$99,028",27757356.1000,13096,res,2119.5293,west hills
neighborhoods_319,2016,5,"> $99,028",101222612.4000,59079,res,1713.3434,west hills
neighborhoods_320,2016,1,"< $41,685",6562379.1000,2806,res,2338.6953,west hollywood
neighborhoods_320,2016,2,"$41,685-$56,290",19566911.5000,5850,res,3344.7712,west hollywood
neighborhoods_320,2016,3,"$56,290-$74,167",50068783.9000,13769,res,3636.3413,west hollywood
neighborhoods_320,2016,4,"$74,167-$99,028",43549024.7000,10972,res,3969.1054,west hollywood
neighborhoods_320,2016,5,"> $99,028",6854936.9000,4553,res,1505.5868,west hollywood
neighborhoods_321,2016,1,"< $41,685",107405509.2000,103597,res,1036.7627,westlake
