geo_id,sqft,sqft_id,usage,usage_med,usage_med_sqft,usetype,year,name
cities_194,NA,3,NA,NA,NA,multi_family,2016,yorba linda
cities_194,NA,4,NA,NA,NA,multi_family,2016,yorba linda
cities_194,NA,5,NA,NA,NA,multi_family,2016,yorba linda
cities_194,NA,6,NA,NA,NA,multi_family,2016,yorba linda
cities_194,NA,7,masked,masked,masked,multi_family,2016,yorba linda
cities_194,0,1,25470777.5000,9240.5000,NA,nonres,2016,yorba linda
cities_194,319271,2,9613399.0000,36102.0000,10.6052,nonres,2016,yorba linda
cities_194,256458,3,masked,masked,masked,nonres,2016,yorba linda
cities_194,88750,4,masked,masked,masked,nonres,2016,yorba linda
cities_194,67564,5,masked,masked,masked,nonres,2016,yorba linda
cities_194,NA,6,NA,NA,NA,nonres,2016,yorba linda
cities_194,50325,7,masked,masked,masked,nonres,2016,yorba linda
cities_195,NA,1,NA,NA,NA,multi_family,2016,westmorland
cities_195,NA,2,NA,NA,NA,multi_family,2016,westmorland
cities_195,NA,3,NA,NA,NA,multi_family,2016,westmorland
cities_195,NA,4,NA,NA,NA,multi_family,2016,westmorland
cities_195,NA,5,NA,NA,NA,multi_family,2016,westmorland
cities_195,NA,6,NA,NA,NA,multi_family,2016,westmorland
cities_195,NA,7,NA,NA,NA,multi_family,2016,westmorland
cities_195,NA,1,NA,NA,NA,nonres,2016,westmorland
cities_195,NA,2,NA,NA,NA,nonres,2016,westmorland
cities_195,NA,3,NA,NA,NA,nonres,2016,westmorland
cities_195,NA,4,NA,NA,NA,nonres,2016,westmorland
cities_195,NA,5,NA,NA,NA,nonres,2016,westmorland
cities_195,NA,6,NA,NA,NA,nonres,2016,westmorland
cities_195,NA,7,NA,NA,NA,nonres,2016,westmorland
cities_196,NA,1,NA,NA,NA,multi_family,2016,el centro
cities_196,NA,2,NA,NA,NA,multi_family,2016,el centro
cities_196,NA,3,NA,NA,NA,multi_family,2016,el centro
cities_196,NA,4,NA,NA,NA,multi_family,2016,el centro
cities_196,NA,5,NA,NA,NA,multi_family,2016,el centro
cities_196,NA,6,NA,NA,NA,multi_family,2016,el centro
cities_196,NA,7,NA,NA,NA,multi_family,2016,el centro
cities_196,NA,1,NA,NA,NA,nonres,2016,el centro
cities_196,NA,2,NA,NA,NA,nonres,2016,el centro
cities_196,NA,3,NA,NA,NA,nonres,2016,el centro
cities_196,NA,4,NA,NA,NA,nonres,2016,el centro
cities_196,NA,5,NA,NA,NA,nonres,2016,el centro
cities_196,NA,6,NA,NA,NA,nonres,2016,el centro
cities_196,NA,7,NA,NA,NA,nonres,2016,el centro
cities_197,NA,1,NA,NA,NA,multi_family,2016,imperial
cities_197,NA,2,NA,NA,NA,multi_family,2016,imperial
cities_197,NA,3,NA,NA,NA,multi_family,2016,imperial
cities_197,NA,4,NA,NA,NA,multi_family,2016,imperial
cities_197,NA,5,NA,NA,NA,multi_family,2016,imperial
cities_197,NA,6,NA,NA,NA,multi_family,2016,imperial
cities_197,NA,7,NA,NA,NA,multi_family,2016,imperial
cities_197,NA,1,NA,NA,NA,nonres,2016,imperial
cities_197,NA,2,NA,NA,NA,nonres,2016,imperial
cities_197,NA,3,NA,NA,NA,nonres,2016,imperial
cities_197,NA,4,NA,NA,NA,nonres,2016,imperial
cities_197,NA,5,NA,NA,NA,nonres,2016,imperial
cities_197,NA,6,NA,NA,NA,nonres,2016,imperial
cities_197,NA,7,NA,NA,NA,nonres,2016,imperial
cities_198,NA,1,NA,NA,NA,multi_family,2016,holtville
cities_198,NA,2,NA,NA,NA,multi_family,2016,holtville
cities_198,NA,3,NA,NA,NA,multi_family,2016,holtville
cities_198,NA,4,NA,NA,NA,multi_family,2016,holtville
cities_198,NA,5,NA,NA,NA,multi_family,2016,holtville
cities_198,NA,6,NA,NA,NA,multi_family,2016,holtville
cities_198,NA,7,NA,NA,NA,multi_family,2016,holtville
cities_198,NA,1,NA,NA,NA,nonres,2016,holtville
cities_198,NA,2,NA,NA,NA,nonres,2016,holtville
cities_198,NA,3,NA,NA,NA,nonres,2016,holtville
cities_198,NA,4,NA,NA,NA,nonres,2016,holtville
cities_198,NA,5,NA,NA,NA,nonres,2016,holtville
cities_198,NA,6,NA,NA,NA,nonres,2016,holtville
cities_198,NA,7,NA,NA,NA,nonres,2016,holtville
cities_199,NA,1,NA,NA,NA,multi_family,2016,calipatria
cities_199,NA,2,NA,NA,NA,multi_family,2016,calipatria
cities_199,NA,3,NA,NA,NA,multi_family,2016,calipatria
cities_199,NA,4,NA,NA,NA,multi_family,2016,calipatria
cities_199,NA,5,NA,NA,NA,multi_family,2016,calipatria
cities_199,NA,6,NA,NA,NA,multi_family,2016,calipatria
cities_199,NA,7,NA,NA,NA,multi_family,2016,calipatria
cities_199,NA,1,NA,NA,NA,nonres,2016,calipatria
cities_199,NA,2,NA,NA,NA,nonres,2016,calipatria
cities_199,NA,3,NA,NA,NA,nonres,2016,calipatria
cities_199,NA,4,NA,NA,NA,nonres,2016,calipatria
cities_199,NA,5,NA,NA,NA,nonres,2016,calipatria
cities_199,NA,6,NA,NA,NA,nonres,2016,calipatria
cities_199,NA,7,NA,NA,NA,nonres,2016,calipatria
cities_2,NA,1,NA,NA,NA,multi_family,2016,alhambra
cities_2,10874459,2,37179963.1000,7727.0000,3.0398,multi_family,2016,alhambra
cities_2,1711327,3,6286620.5000,48951.5000,3.7865,multi_family,2016,alhambra
cities_2,654076,4,2585119.0000,104268.0000,4.3180,multi_family,2016,alhambra
cities_2,481072,5,2286474.0000,165367.5000,4.8767,multi_family,2016,alhambra
cities_2,170132,6,1056932.0000,262682.5000,6.1757,multi_family,2016,alhambra
cities_2,155936,7,573391.0000,226751.0000,4.2437,multi_family,2016,alhambra
cities_2,0,1,masked,masked,masked,nonres,2016,alhambra
cities_2,1999477,2,51506967.7000,17903.5000,6.4902,nonres,2016,alhambra
cities_2,990046,3,9098144.0000,75131.5000,6.2770,nonres,2016,alhambra
cities_2,807800,4,6881973.0000,182211.0000,7.9587,nonres,2016,alhambra
cities_2,723835,5,masked,masked,masked,nonres,2016,alhambra
cities_2,399569,6,masked,masked,masked,nonres,2016,alhambra
cities_2,165390,7,masked,masked,masked,nonres,2016,alhambra
cities_20,NA,1,masked,masked,masked,multi_family,2016,huntington park
cities_20,6553116,2,24725557.6000,8910.0000,3.8405,multi_family,2016,huntington park
cities_20,527078,3,2102689.5000,50473.0000,4.0786,multi_family,2016,huntington park
cities_20,88164,4,346641.0000,87626.5000,4.1363,multi_family,2016,huntington park
cities_20,31756,5,masked,masked,masked,multi_family,2016,huntington park
cities_20,NA,6,NA,NA,NA,multi_family,2016,huntington park
cities_20,NA,7,NA,NA,NA,multi_family,2016,huntington park
cities_20,0,1,masked,masked,masked,nonres,2016,huntington park
cities_20,1885140,2,26707241.0000,16865.5000,4.8619,nonres,2016,huntington park
cities_20,889538,3,5920673.4000,45907.2000,3.6069,nonres,2016,huntington park
cities_20,628363,4,4867360.0000,116734.5000,5.2725,nonres,2016,huntington park
cities_20,349297,5,masked,masked,masked,nonres,2016,huntington park
cities_20,97129,6,masked,masked,masked,nonres,2016,huntington park
cities_20,158144,7,masked,masked,masked,nonres,2016,huntington park
cities_200,NA,1,NA,NA,NA,multi_family,2016,brawley
cities_200,NA,2,NA,NA,NA,multi_family,2016,brawley
cities_200,NA,3,NA,NA,NA,multi_family,2016,brawley
cities_200,NA,4,NA,NA,NA,multi_family,2016,brawley
cities_200,NA,5,NA,NA,NA,multi_family,2016,brawley
cities_200,NA,6,NA,NA,NA,multi_family,2016,brawley
cities_200,NA,7,NA,NA,NA,multi_family,2016,brawley
cities_200,NA,1,NA,NA,NA,nonres,2016,brawley
cities_200,NA,2,NA,NA,NA,nonres,2016,brawley
cities_200,NA,3,NA,NA,NA,nonres,2016,brawley
cities_200,NA,4,NA,NA,NA,nonres,2016,brawley
cities_200,NA,5,NA,NA,NA,nonres,2016,brawley
cities_200,NA,6,NA,NA,NA,nonres,2016,brawley
cities_200,NA,7,NA,NA,NA,nonres,2016,brawley
cities_201,NA,1,NA,NA,NA,multi_family,2016,calexico
cities_201,NA,2,NA,NA,NA,multi_family,2016,calexico
cities_201,NA,3,NA,NA,NA,multi_family,2016,calexico
cities_201,NA,4,NA,NA,NA,multi_family,2016,calexico
cities_201,NA,5,NA,NA,NA,multi_family,2016,calexico
cities_201,NA,6,NA,NA,NA,multi_family,2016,calexico
cities_201,NA,7,NA,NA,NA,multi_family,2016,calexico
cities_201,NA,1,NA,NA,NA,nonres,2016,calexico
cities_201,NA,2,NA,NA,NA,nonres,2016,calexico
cities_201,NA,3,NA,NA,NA,nonres,2016,calexico
cities_201,NA,4,NA,NA,NA,nonres,2016,calexico
cities_201,NA,5,NA,NA,NA,nonres,2016,calexico
cities_201,NA,6,NA,NA,NA,nonres,2016,calexico
cities_201,NA,7,NA,NA,NA,nonres,2016,calexico
cities_202,0,1,masked,masked,masked,multi_family,2016,ventura unincorporated area
cities_202,1623787,2,5626246.0000,6067.0000,3.2063,multi_family,2016,ventura unincorporated area
cities_202,22303,3,masked,masked,masked,multi_family,2016,ventura unincorporated area
cities_202,NA,4,NA,NA,NA,multi_family,2016,ventura unincorporated area
cities_202,68324,5,353139.0000,176569.5000,5.2245,multi_family,2016,ventura unincorporated area
cities_202,NA,6,NA,NA,NA,multi_family,2016,ventura unincorporated area
cities_202,NA,7,NA,NA,NA,multi_family,2016,ventura unincorporated area
cities_202,0,1,13896487.0000,11201.0000,NA,nonres,2016,ventura unincorporated area
cities_202,1680223,2,masked,masked,masked,nonres,2016,ventura unincorporated area
cities_202,195517,3,masked,masked,masked,nonres,2016,ventura unincorporated area
cities_202,75670,4,1007326.0000,187925.0000,8.2845,nonres,2016,ventura unincorporated area
cities_202,31044,5,masked,masked,masked,nonres,2016,ventura unincorporated area
cities_202,44000,6,masked,masked,masked,nonres,2016,ventura unincorporated area
cities_202,57000,7,masked,masked,masked,nonres,2016,ventura unincorporated area
cities_203,0,1,masked,masked,masked,multi_family,2016,san bernardino unincorporated area
cities_203,4933355,2,40333353.5000,10385.5000,7.2381,multi_family,2016,san bernardino unincorporated area
cities_203,193307,3,1209001.0000,89737.5000,6.3391,multi_family,2016,san bernardino unincorporated area
cities_203,92599,4,masked,masked,masked,multi_family,2016,san bernardino unincorporated area
cities_203,177376,5,657130.0000,178394.0000,5.1529,multi_family,2016,san bernardino unincorporated area
cities_203,82312,6,475835.0000,237917.5000,5.8025,multi_family,2016,san bernardino unincorporated area
cities_203,NA,7,NA,NA,NA,multi_family,2016,san bernardino unincorporated area
cities_203,0,1,masked,masked,masked,nonres,2016,san bernardino unincorporated area
cities_203,3692495,2,92567125.5000,13788.0000,7.2311,nonres,2016,san bernardino unincorporated area
cities_203,1801963,3,12876810.0000,42682.0000,3.2124,nonres,2016,san bernardino unincorporated area
cities_203,519235,4,masked,masked,masked,nonres,2016,san bernardino unincorporated area
cities_203,550556,5,masked,masked,masked,nonres,2016,san bernardino unincorporated area
cities_203,352593,6,masked,masked,masked,nonres,2016,san bernardino unincorporated area
cities_203,271903,7,masked,masked,masked,nonres,2016,san bernardino unincorporated area
cities_204,0,1,masked,masked,masked,multi_family,2016,riverside unincorporated area
cities_204,3464582,2,25239830.5000,11141.0000,6.2406,multi_family,2016,riverside unincorporated area
cities_204,10355,3,masked,masked,masked,multi_family,2016,riverside unincorporated area
cities_204,NA,4,NA,NA,NA,multi_family,2016,riverside unincorporated area
cities_204,NA,5,NA,NA,NA,multi_family,2016,riverside unincorporated area
cities_204,NA,6,NA,NA,NA,multi_family,2016,riverside unincorporated area
cities_204,NA,7,NA,NA,NA,multi_family,2016,riverside unincorporated area
cities_204,NA,1,NA,11917.0000,NA,nonres,2016,riverside unincorporated area
cities_204,NA,2,NA,14657.0000,NA,nonres,2016,riverside unincorporated area
cities_204,NA,3,NA,NA,NA,nonres,2016,riverside unincorporated area
cities_204,NA,4,NA,NA,NA,nonres,2016,riverside unincorporated area
cities_204,NA,5,NA,NA,NA,nonres,2016,riverside unincorporated area
cities_204,NA,6,NA,NA,NA,nonres,2016,riverside unincorporated area
cities_204,NA,7,NA,NA,NA,nonres,2016,riverside unincorporated area
cities_205,NA,1,NA,7702.0000,NA,multi_family,2016,orange unincorporated area
cities_205,NA,2,NA,10615.5000,NA,multi_family,2016,orange unincorporated area
cities_205,NA,3,NA,75212.5000,NA,multi_family,2016,orange unincorporated area
cities_205,NA,4,NA,122479.0000,NA,multi_family,2016,orange unincorporated area
cities_205,NA,5,NA,NA,NA,multi_family,2016,orange unincorporated area
cities_205,NA,6,NA,NA,NA,multi_family,2016,orange unincorporated area
cities_205,NA,7,NA,NA,NA,multi_family,2016,orange unincorporated area
cities_205,NA,1,NA,14506.0000,NA,nonres,2016,orange unincorporated area
cities_205,NA,2,NA,16471.0000,NA,nonres,2016,orange unincorporated area
cities_205,NA,3,NA,masked,NA,nonres,2016,orange unincorporated area
cities_205,NA,4,NA,masked,NA,nonres,2016,orange unincorporated area
cities_205,NA,5,NA,NA,NA,nonres,2016,orange unincorporated area
cities_205,NA,6,NA,masked,NA,nonres,2016,orange unincorporated area
cities_205,NA,7,NA,masked,NA,nonres,2016,orange unincorporated area
cities_206,NA,1,NA,NA,NA,multi_family,2016,imperial unincorporated area
cities_206,NA,2,NA,NA,NA,multi_family,2016,imperial unincorporated area
cities_206,NA,3,NA,NA,NA,multi_family,2016,imperial unincorporated area
cities_206,NA,4,NA,NA,NA,multi_family,2016,imperial unincorporated area
cities_206,NA,5,NA,NA,NA,multi_family,2016,imperial unincorporated area
cities_206,NA,6,NA,NA,NA,multi_family,2016,imperial unincorporated area
cities_206,NA,7,NA,NA,NA,multi_family,2016,imperial unincorporated area
cities_206,NA,1,NA,NA,NA,nonres,2016,imperial unincorporated area
cities_206,NA,2,NA,NA,NA,nonres,2016,imperial unincorporated area
cities_206,NA,3,NA,NA,NA,nonres,2016,imperial unincorporated area
cities_206,NA,4,NA,NA,NA,nonres,2016,imperial unincorporated area
cities_206,NA,5,NA,NA,NA,nonres,2016,imperial unincorporated area
cities_206,NA,6,NA,NA,NA,nonres,2016,imperial unincorporated area
cities_206,NA,7,NA,NA,NA,nonres,2016,imperial unincorporated area
cities_21,NA,1,NA,NA,NA,multi_family,2016,industry
cities_21,NA,2,NA,NA,NA,multi_family,2016,industry
cities_21,NA,3,NA,NA,NA,multi_family,2016,industry
cities_21,NA,4,NA,NA,NA,multi_family,2016,industry
cities_21,NA,5,NA,NA,NA,multi_family,2016,industry
cities_21,NA,6,NA,NA,NA,multi_family,2016,industry
cities_21,NA,7,NA,NA,NA,multi_family,2016,industry
cities_21,NA,1,NA,NA,NA,nonres,2016,industry
cities_21,NA,2,NA,NA,NA,nonres,2016,industry
cities_21,NA,3,NA,NA,NA,nonres,2016,industry
cities_21,NA,4,NA,NA,NA,nonres,2016,industry
cities_21,NA,5,NA,NA,NA,nonres,2016,industry
cities_21,NA,6,NA,NA,NA,nonres,2016,industry
cities_21,NA,7,NA,NA,NA,nonres,2016,industry
cities_22,NA,1,NA,NA,NA,multi_family,2016,la puente
cities_22,718322,2,3283306.0000,12363.0000,4.2303,multi_family,2016,la puente
cities_22,236113,3,1229650.0000,75640.0000,4.7469,multi_family,2016,la puente
cities_22,161489,4,908510.0000,110692.0000,5.0369,multi_family,2016,la puente
cities_22,31954,5,masked,masked,masked,multi_family,2016,la puente
cities_22,41860,6,masked,masked,masked,multi_family,2016,la puente
cities_22,225848,7,775130.0000,211575.0000,3.6901,multi_family,2016,la puente
cities_22,0,1,masked,masked,masked,nonres,2016,la puente
cities_22,816948,2,21199945.0000,24288.0000,7.4561,nonres,2016,la puente
cities_22,281014,3,masked,masked,masked,nonres,2016,la puente
cities_22,144222,4,masked,masked,masked,nonres,2016,la puente
cities_22,173159,5,masked,masked,masked,nonres,2016,la puente
cities_22,133830,6,masked,masked,masked,nonres,2016,la puente
cities_22,NA,7,NA,NA,NA,nonres,2016,la puente
cities_23,NA,1,masked,masked,masked,multi_family,2016,lancaster
cities_23,1887613,2,9114876.5000,8563.0000,4.2524,multi_family,2016,lancaster
cities_23,205482,3,1033103.0000,43584.0000,3.2968,multi_family,2016,lancaster
cities_23,189659,4,937065.0000,114596.0000,4.7071,multi_family,2016,lancaster
cities_23,32712,5,masked,masked,masked,multi_family,2016,lancaster
cities_23,577534,6,2183265.5000,96177.0000,2.2592,multi_family,2016,lancaster
cities_23,335115,7,2059337.0000,93915.0000,1.7044,multi_family,2016,lancaster
cities_23,0,1,masked,masked,masked,nonres,2016,lancaster
cities_23,2505724,2,65633261.0000,22321.0000,7.6517,nonres,2016,lancaster
cities_23,1690134,3,13615791.0000,74561.0000,5.1674,nonres,2016,lancaster
cities_23,1107560,4,8866004.0000,179108.0000,7.9736,nonres,2016,lancaster
cities_23,621834,5,masked,masked,masked,nonres,2016,lancaster
cities_23,884964,6,masked,masked,masked,nonres,2016,lancaster
cities_23,264033,7,masked,masked,masked,nonres,2016,lancaster
cities_24,NA,1,NA,NA,NA,multi_family,2016,artesia
cities_24,755948,2,2363716.0000,7740.0000,2.7813,multi_family,2016,artesia
cities_24,118622,3,467269.0000,50011.0000,4.0953,multi_family,2016,artesia
cities_24,45929,4,masked,masked,masked,multi_family,2016,artesia
cities_24,35288,5,masked,masked,masked,multi_family,2016,artesia
cities_24,NA,6,NA,NA,NA,multi_family,2016,artesia
cities_24,NA,7,NA,NA,NA,multi_family,2016,artesia
cities_24,0,1,masked,masked,masked,nonres,2016,artesia
cities_24,540863,2,14017013.0000,21892.5000,7.5616,nonres,2016,artesia
cities_24,424130,3,masked,masked,masked,nonres,2016,artesia
cities_24,195535,4,masked,masked,masked,nonres,2016,artesia
cities_24,69240,5,masked,masked,masked,nonres,2016,artesia
cities_24,92266,6,masked,masked,masked,nonres,2016,artesia
cities_24,56531,7,masked,masked,masked,nonres,2016,artesia
cities_25,NA,1,NA,NA,NA,multi_family,2016,avalon
cities_25,NA,2,NA,NA,NA,multi_family,2016,avalon
cities_25,NA,3,NA,NA,NA,multi_family,2016,avalon
cities_25,NA,4,NA,NA,NA,multi_family,2016,avalon
cities_25,NA,5,NA,NA,NA,multi_family,2016,avalon
cities_25,NA,6,NA,NA,NA,multi_family,2016,avalon
cities_25,NA,7,NA,NA,NA,multi_family,2016,avalon
cities_25,NA,1,NA,NA,NA,nonres,2016,avalon
cities_25,NA,2,NA,NA,NA,nonres,2016,avalon
cities_25,NA,3,NA,NA,NA,nonres,2016,avalon
cities_25,NA,4,NA,NA,NA,nonres,2016,avalon
cities_25,NA,5,NA,NA,NA,nonres,2016,avalon
cities_25,NA,6,NA,NA,NA,nonres,2016,avalon
cities_25,NA,7,NA,NA,NA,nonres,2016,avalon
cities_26,NA,1,NA,NA,NA,multi_family,2016,bradbury
cities_26,12772,2,masked,masked,masked,multi_family,2016,bradbury
cities_26,34337,3,masked,masked,masked,multi_family,2016,bradbury
cities_26,NA,4,NA,NA,NA,multi_family,2016,bradbury
cities_26,NA,5,NA,NA,NA,multi_family,2016,bradbury
cities_26,NA,6,NA,NA,NA,multi_family,2016,bradbury
cities_26,NA,7,NA,NA,NA,multi_family,2016,bradbury
cities_26,NA,1,NA,NA,NA,nonres,2016,bradbury
cities_26,6358,2,masked,masked,masked,nonres,2016,bradbury
cities_26,NA,3,NA,NA,NA,nonres,2016,bradbury
cities_26,NA,4,NA,NA,NA,nonres,2016,bradbury
cities_26,NA,5,NA,NA,NA,nonres,2016,bradbury
cities_26,NA,6,NA,NA,NA,nonres,2016,bradbury
cities_26,NA,7,NA,NA,NA,nonres,2016,bradbury
cities_27,NA,1,NA,NA,NA,multi_family,2016,burbank
cities_27,NA,2,NA,NA,NA,multi_family,2016,burbank
cities_27,NA,3,NA,NA,NA,multi_family,2016,burbank
cities_27,NA,4,NA,NA,NA,multi_family,2016,burbank
cities_27,NA,5,NA,NA,NA,multi_family,2016,burbank
cities_27,NA,6,NA,NA,NA,multi_family,2016,burbank
cities_27,NA,7,NA,NA,NA,multi_family,2016,burbank
cities_27,NA,1,NA,NA,NA,nonres,2016,burbank
cities_27,NA,2,NA,NA,NA,nonres,2016,burbank
cities_27,NA,3,NA,NA,NA,nonres,2016,burbank
cities_27,NA,4,NA,NA,NA,nonres,2016,burbank
cities_27,NA,5,NA,NA,NA,nonres,2016,burbank
cities_27,NA,6,NA,NA,NA,nonres,2016,burbank
cities_27,NA,7,NA,NA,NA,nonres,2016,burbank
cities_28,NA,1,NA,NA,NA,multi_family,2016,calabasas
cities_28,13699,2,masked,masked,masked,multi_family,2016,calabasas
cities_28,NA,3,NA,NA,NA,multi_family,2016,calabasas
cities_28,NA,4,NA,NA,NA,multi_family,2016,calabasas
cities_28,34366,5,masked,masked,masked,multi_family,2016,calabasas
cities_28,NA,6,NA,NA,NA,multi_family,2016,calabasas
cities_28,53961,7,masked,masked,masked,multi_family,2016,calabasas
cities_28,0,1,1912095.5000,248822.5000,NA,nonres,2016,calabasas
cities_28,205261,2,masked,masked,masked,nonres,2016,calabasas
cities_28,197981,3,3268972.0000,155201.0000,11.4907,nonres,2016,calabasas
cities_28,100360,4,masked,masked,masked,nonres,2016,calabasas
cities_28,245576,5,masked,masked,masked,nonres,2016,calabasas
cities_28,309429,6,masked,masked,masked,nonres,2016,calabasas
cities_28,275222,7,masked,masked,masked,nonres,2016,calabasas
cities_29,NA,1,masked,masked,masked,multi_family,2016,cudahy
cities_29,2475033,2,6379860.0000,7057.0000,2.3081,multi_family,2016,cudahy
cities_29,726382,3,2748067.0000,42733.0000,3.2899,multi_family,2016,cudahy
cities_29,472529,4,1474335.0000,66677.5000,2.6994,multi_family,2016,cudahy
cities_29,33180,5,masked,masked,masked,multi_family,2016,cudahy
cities_29,NA,6,NA,NA,NA,multi_family,2016,cudahy
cities_29,NA,7,NA,NA,NA,multi_family,2016,cudahy
cities_29,NA,1,NA,NA,NA,nonres,2016,cudahy
cities_29,114774,2,masked,masked,masked,nonres,2016,cudahy
cities_29,153527,3,masked,masked,masked,nonres,2016,cudahy
cities_29,52294,4,masked,masked,masked,nonres,2016,cudahy
cities_29,NA,5,NA,NA,NA,nonres,2016,cudahy
cities_29,NA,6,NA,NA,NA,nonres,2016,cudahy
cities_29,52023,7,masked,masked,masked,nonres,2016,cudahy
cities_3,NA,1,NA,NA,NA,multi_family,2016,arcadia
cities_3,2512431,2,9257434.5000,10439.0000,3.4921,multi_family,2016,arcadia
cities_3,930998,3,3557272.0000,48426.0000,3.7138,multi_family,2016,arcadia
cities_3,1123751,4,4950876.5000,110705.0000,4.3585,multi_family,2016,arcadia
cities_3,320295,5,1632592.0000,174091.0000,4.5975,multi_family,2016,arcadia
cities_3,167340,6,702055.5000,180411.5000,4.4106,multi_family,2016,arcadia
cities_3,162361,7,688387.0000,200596.0000,3.7393,multi_family,2016,arcadia
cities_3,0,1,masked,masked,masked,nonres,2016,arcadia
cities_3,1558897,2,31455902.0000,21487.0000,7.1772,nonres,2016,arcadia
cities_3,836620,3,masked,masked,masked,nonres,2016,arcadia
cities_3,726364,4,masked,masked,masked,nonres,2016,arcadia
cities_3,382031,5,masked,masked,masked,nonres,2016,arcadia
cities_3,495558,6,masked,masked,masked,nonres,2016,arcadia
cities_3,215876,7,masked,masked,masked,nonres,2016,arcadia
cities_30,NA,1,masked,masked,masked,multi_family,2016,culver city
cities_30,3901371,2,15068138.1000,8529.0000,3.5087,multi_family,2016,culver city
cities_30,163045,3,546998.8000,41499.5000,3.4607,multi_family,2016,culver city
cities_30,115520,4,538342.0000,129420.5000,4.4709,multi_family,2016,culver city
cities_30,308885,5,1273807.0000,137331.0000,4.2272,multi_family,2016,culver city
cities_30,42579,6,masked,masked,masked,multi_family,2016,culver city
cities_30,171749,7,masked,masked,masked,multi_family,2016,culver city
cities_30,0,1,1311337.0000,5946.5000,NA,nonres,2016,culver city
cities_30,2293265,2,masked,masked,masked,nonres,2016,culver city
cities_30,1286346,3,17275637.7000,133294.5000,9.4044,nonres,2016,culver city
cities_30,713767,4,masked,masked,masked,nonres,2016,culver city
cities_30,708885,5,8501495.5000,403166.0000,12.5926,nonres,2016,culver city
cities_30,529487,6,masked,masked,masked,nonres,2016,culver city
cities_30,163413,7,masked,masked,masked,nonres,2016,culver city
cities_31,0,1,masked,masked,masked,multi_family,2016,diamond bar
cities_31,50557,2,masked,masked,masked,multi_family,2016,diamond bar
cities_31,NA,3,NA,NA,NA,multi_family,2016,diamond bar
cities_31,NA,4,NA,NA,NA,multi_family,2016,diamond bar
cities_31,NA,5,NA,NA,NA,multi_family,2016,diamond bar
cities_31,NA,6,NA,NA,NA,multi_family,2016,diamond bar
cities_31,NA,7,NA,NA,NA,multi_family,2016,diamond bar
cities_31,0,1,1464014.0000,5286.0000,NA,nonres,2016,diamond bar
cities_31,416937,2,masked,masked,masked,nonres,2016,diamond bar
cities_31,466473,3,masked,masked,masked,nonres,2016,diamond bar
cities_31,332834,4,masked,masked,masked,nonres,2016,diamond bar
cities_31,277051,5,masked,masked,masked,nonres,2016,diamond bar
cities_31,260910,6,masked,masked,masked,nonres,2016,diamond bar
cities_31,482569,7,masked,masked,masked,nonres,2016,diamond bar
cities_32,NA,1,NA,NA,NA,multi_family,2016,downey
cities_32,5823124,2,19397321.0000,6600.0000,2.7145,multi_family,2016,downey
cities_32,2319934,3,10708575.0000,60497.0000,4.4908,multi_family,2016,downey
cities_32,1328434,4,5987649.0000,118287.0000,4.4641,multi_family,2016,downey
cities_32,485261,5,2118982.0000,160092.0000,4.6122,multi_family,2016,downey
cities_32,347171,6,1404662.0000,188041.5000,4.2275,multi_family,2016,downey
cities_32,334941,7,1620254.0000,264716.0000,4.9438,multi_family,2016,downey
cities_32,0,1,masked,masked,masked,nonres,2016,downey
cities_32,2133143,2,masked,masked,masked,nonres,2016,downey
cities_32,1301381,3,15026208.0000,75826.0000,5.3941,nonres,2016,downey
cities_32,1063330,4,11267479.0000,192414.0000,7.8201,nonres,2016,downey
cities_32,677254,5,16124203.0000,305199.5000,9.2137,nonres,2016,downey
cities_32,432454,6,masked,masked,masked,nonres,2016,downey
cities_32,277953,7,masked,masked,masked,nonres,2016,downey
cities_33,0,1,masked,masked,masked,multi_family,2016,duarte
cities_33,140979,2,528323.0000,9011.5000,4.4469,multi_family,2016,duarte
cities_33,150354,3,1149320.0000,103190.5000,6.1290,multi_family,2016,duarte
cities_33,71205,4,masked,masked,masked,multi_family,2016,duarte
cities_33,98126,5,masked,masked,masked,multi_family,2016,duarte
cities_33,NA,6,NA,NA,NA,multi_family,2016,duarte
cities_33,53168,7,351843.0000,351843.0000,6.6176,multi_family,2016,duarte
cities_33,0,1,masked,masked,masked,nonres,2016,duarte
cities_33,358925,2,masked,masked,masked,nonres,2016,duarte
cities_33,243353,3,masked,masked,masked,nonres,2016,duarte
cities_33,199919,4,masked,masked,masked,nonres,2016,duarte
cities_33,71632,5,masked,masked,masked,nonres,2016,duarte
cities_33,87722,6,masked,masked,masked,nonres,2016,duarte
cities_33,51520,7,masked,masked,masked,nonres,2016,duarte
cities_34,0,1,masked,masked,masked,multi_family,2016,el monte
cities_34,7923310,2,24736440.8000,6816.0000,2.6989,multi_family,2016,el monte
cities_34,1622553,3,6812458.9000,58435.0000,4.3183,multi_family,2016,el monte
cities_34,496768,4,1890826.0000,111593.5000,4.2662,multi_family,2016,el monte
cities_34,208766,5,859290.0000,135997.0000,3.6956,multi_family,2016,el monte
cities_34,173097,6,515871.0000,132765.5000,3.0041,multi_family,2016,el monte
cities_34,56195,7,masked,masked,masked,multi_family,2016,el monte
cities_34,0,1,masked,masked,masked,nonres,2016,el monte
cities_34,2415879,2,55727628.7000,16742.0000,6.8543,nonres,2016,el monte
