geo_id,sqft,usage,usage_med,usage_med_sqft,usetype,year,name,solar_potential,pop,usage_percap,source,vintage_id,income_quintile,income_range,sqft_id,pop_sqmi,med_income,pct_own,pct_rent,enviroscreen_tracts,sqmi,solar_pot,net_solar_pot,count,query,postal_code,city,county,neighborhood,lat,lng
cities_82,969398.0,masked,masked,masked,commercial,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,,,,condo,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,347667.0,6946388.0000,6579.0000,3.0552,condo,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,348233.0,1687376.0000,5311.5000,3.1488,condo,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,19534.0,497313.0000,29135.0000,20.7959,condo,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,590698.0,masked,masked,masked,industrial,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,7083006.0,45203409.0000,49168.0000,2.9122,industrial,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,2821061.0,masked,masked,masked,industrial,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,1052425.0,masked,masked,masked,industrial,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,209436.0,masked,masked,masked,institutional,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,515837.0,masked,masked,masked,institutional,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,2320.0,masked,masked,masked,institutional,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,13298.0,masked,masked,masked,institutional,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,1700474.0,7961275.2000,6831.0000,3.0724,multi_family,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,5081487.0,23739561.4000,10971.5000,3.6503,multi_family,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,615146.0,2311185.5000,20003.0000,4.4921,multi_family,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,464207.0,1311159.0000,19470.0000,4.2240,multi_family,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,,,,other,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,1344982.0,masked,masked,masked,other,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,97780.0,masked,masked,masked,other,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,1112.0,masked,masked,masked,other,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,6928.0,masked,masked,masked,residential_other,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,222812.0,masked,masked,masked,residential_other,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,94320.0,770416.0000,385208.0000,150.0751,residential_other,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,7415.0,masked,masked,masked,residential_other,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,masked,masked,masked,residential_uncat,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,masked,masked,masked,residential_uncat,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,,,,residential_uncat,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,masked,masked,masked,residential_uncat,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,6429624.0,30082306.7000,5783.0000,4.1754,res_total,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,13203004.0,62844628.4000,6565.5000,3.6381,res_total,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,1800889.0,7172909.5000,6783.0000,3.2662,res_total,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,733016.0,2589997.0000,8257.0000,3.5576,res_total,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,4722222.0,22094092.5000,5686.0000,4.3344,single_family,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,7551038.0,30030995.0000,6304.5000,3.6498,single_family,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,743190.0,2403932.0000,6585.0000,3.0871,single_family,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,241860.0,752038.0000,6904.0000,3.2366,single_family,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,,,,uncat,2016,montebello,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,,,,uncat,2016,montebello,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,,,,uncat,2016,montebello,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_82,,,,,uncat,2016,montebello,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"montebello, CA",,Montebello,Los Angeles County,,34.019321,-118.116076
cities_83,,,,,agriculture,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,agriculture,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,agriculture,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,agriculture,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,359878.0,3075865.0000,12702.0000,5.7352,commercial,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,1427729.0,masked,masked,masked,commercial,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,2807790.0,masked,masked,masked,commercial,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,1238004.0,masked,masked,masked,commercial,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,1074.0,masked,masked,masked,condo,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,50551.0,2885592.0000,21759.5000,17.2155,condo,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,541893.0,9591500.0000,10236.5000,7.0279,condo,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,285314.0,masked,masked,masked,condo,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,45392.0,masked,masked,masked,industrial,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,1723577.0,masked,masked,masked,industrial,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,194178.0,masked,masked,masked,industrial,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,industrial,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,80374.0,masked,masked,masked,institutional,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,351048.0,masked,masked,masked,institutional,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,53498.0,masked,masked,masked,institutional,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,14277.0,masked,masked,masked,institutional,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,1458836.0,5152483.5000,6279.5000,2.9782,multi_family,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,3916988.0,15577098.0000,13825.0000,3.6168,multi_family,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,494930.0,1514157.0000,16081.0000,2.9699,multi_family,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,259145.0,847305.0000,8210.5000,1.9146,multi_family,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,6986.0,masked,masked,masked,other,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,8625.0,masked,masked,masked,other,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,other,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,2062.0,masked,masked,masked,other,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,2506.0,masked,masked,masked,residential_other,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,141427.0,masked,masked,masked,residential_other,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,residential_other,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,53684.0,masked,masked,masked,residential_other,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,residential_uncat,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,masked,masked,masked,residential_uncat,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,residential_uncat,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,masked,masked,masked,residential_uncat,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,5785315.0,22878664.0000,4980.0000,3.6424,res_total,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,14412809.0,55892901.6000,5730.0000,3.3439,res_total,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,1829500.0,13292842.0000,7690.0000,3.4964,res_total,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,1680272.0,8815453.0000,8524.0000,2.9041,res_total,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,4322899.0,17578959.5000,4825.0000,3.7443,single_family,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,10303843.0,36415025.6000,5388.0000,3.2781,single_family,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,792677.0,2187185.0000,5985.0000,2.4486,single_family,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,1082129.0,3074397.0000,7290.0000,2.4837,single_family,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,uncat,2016,monterey park,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,uncat,2016,monterey park,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,uncat,2016,monterey park,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_83,,,,,uncat,2016,monterey park,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"monterey park, CA",,Monterey Park,Los Angeles County,,34.0625106,-118.1228476
cities_84,,,,,agriculture,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,991.0,masked,masked,masked,agriculture,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,agriculture,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,agriculture,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,110903.0,masked,masked,masked,commercial,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,3820023.0,masked,masked,masked,commercial,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,1149971.0,masked,masked,masked,commercial,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,1540899.0,16548750.0000,204476.0000,20.1237,commercial,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,condo,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,19183.0,2057103.0000,63183.0000,49.0027,condo,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,94694.0,2706995.0000,5747.0000,4.8470,condo,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,46710.0,1341742.0000,20682.5000,15.6745,condo,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,27635.0,masked,masked,masked,industrial,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,2284265.0,masked,masked,masked,industrial,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,999827.0,masked,masked,masked,industrial,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,473844.0,masked,masked,masked,industrial,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,44384.0,masked,masked,masked,institutional,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,649261.0,masked,masked,masked,institutional,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,institutional,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,152298.0,masked,masked,masked,institutional,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,259521.0,752839.0000,5350.0000,2.6951,multi_family,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,3217232.0,14053693.0000,14721.0000,4.1375,multi_family,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,1006195.0,5643076.5000,21493.0000,4.8267,multi_family,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,226975.0,1234675.0000,16504.5000,4.0555,multi_family,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,1451.0,masked,masked,masked,other,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,7960.0,masked,masked,masked,other,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,1212.0,masked,masked,masked,other,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,other,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,residential_other,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,307789.0,4968418.0000,297674.5000,15.9490,residential_other,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,13992.0,masked,masked,masked,residential_other,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,75930.0,masked,masked,masked,residential_other,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,residential_uncat,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,residential_uncat,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,masked,masked,masked,residential_uncat,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,masked,masked,masked,residential_uncat,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,6425578.0,31629064.0000,5489.0000,4.7046,res_total,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,21718417.0,105182103.0000,5597.0000,4.4075,res_total,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,1345040.0,9415607.0000,6975.0000,4.3226,res_total,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,663211.0,3736370.0000,6846.0000,3.5808,res_total,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,6166057.0,30876225.0000,5489.5000,4.7330,single_family,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,18174213.0,84102889.0000,5549.0000,4.4109,single_family,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,230159.0,988053.5000,6284.0000,3.9810,single_family,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,313596.0,1118691.0000,6221.0000,3.4959,single_family,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,uncat,2016,norwalk,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,uncat,2016,norwalk,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,uncat,2016,norwalk,,,,usage_vintage_kwh,3.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_84,,,,,uncat,2016,norwalk,,,,usage_vintage_kwh,4.0,,,,,,,,,,,,,"norwalk, CA",90650,Norwalk,Los Angeles County,,33.9170666,-118.0725134
cities_85,,,,,agriculture,2016,sierra madre,,,,usage_vintage_kwh,1.0,,,,,,,,,,,,,"sierra madre, CA",91024,Sierra Madre,Los Angeles County,,34.16190040000001,-118.0527046
cities_85,,,,,agriculture,2016,sierra madre,,,,usage_vintage_kwh,2.0,,,,,,,,,,,,,"sierra madre, CA",91024,Sierra Madre,Los Angeles County,,34.16190040000001,-118.0527046
