geo_id,name,pop,pop_sqmi,med_income,pct_own,pct_rent,year,enviroscreen_tracts,sqmi,solar_pot,net_solar_pot,count
cities_46,pico rivera,65508,5043.177894,58016,0.681543385,0.318160266,2014,10,12.98942877,-7777,-7777,-7777
cities_83,monterey park,61233,5419.386447,54864.75,0.521167806,0.478991151,2014,1,11.29888053,-7777,-7777,-7777
cities_36,inglewood,113129,8532.664131,45217.75,0.355699426,0.64438184,2014,21,13.25834443,-7777,-7777,-7777
cities_174,la habra,60681,5662.464068,72080.75,0.56641779,0.433421067,2014,5,10.71635939,-7777,-7777,-7777
cities_15,covina,49089,4769.305355,68082,0.584318285,0.415875476,2014,1,10.29269387,-7777,-7777,-7777
neighborhoods_147,glendale,195420,4355.377202,59940.25,0.362720155,0.637322013,2014,23,44.86867404,-7777,-7777,-7777
cities_125,rancho cucamonga,168291,2860.71692,77418,0.635620379,0.364397829,2014,5,58.82826044,-7777,-7777,-7777
cities_6,bell,35452,9281.403287,36868.25,0.290308321,0.710023207,2014,22,3.819681023,-7777,-7777,-7777
cities_122,montclair,38768,4801.313082,50448.75,0.597103918,0.402801439,2014,7,8.074457828,-7777,-7777,-7777
cities_131,victorville,112468,1029.50803,46882,0.582883034,0.417049841,2014,3,109.2444126,-7777,-7777,-7777
cities_67,long beach,464599,6193.139547,62698.5,0.401702223,0.598285334,2014,57,75.01833222,-7777,-7777,-7777
cities_161,eastvale,55298,2883.642218,105902,0.818023309,0.181884922,2014,0,19.17644278,-7777,-7777,-7777
cities_14,compton,100520,6841.084,45455,0.55535692,0.444227331,2014,29,14.6935778,-7777,-7777,-7777
counties_33,Riverside County,2266899,214.0891149,56016,0.656668424,0.343331576,2014,101,10588.57663,-7777,-7777,-7777
cities_171,garden grove,177629,6829.338732,57841,0.561447741,0.438656443,2014,5,26.00969244,-7777,-7777,-7777
cities_23,lancaster,155742,1111.253751,58506,0.573387944,0.426612056,2014,1,140.1498081,-7777,-7777,-7777
cities_127,rialto,105938,3244.595224,52223.75,0.638837496,0.361123959,2014,13,32.65060591,-7777,-7777,-7777
cities_35,gardena,59574,6991.754062,48674.75,0.501672727,0.498181818,2014,16,8.52060863,-7777,-7777,-7777
cities_65,lawndale,32854,11475.5632,49328.25,0.333789186,0.666421208,2014,3,2.862953166,-7777,-7777,-7777
cities_124,ontario,171471,2352.118685,55781.5,0.554147171,0.445937899,2014,32,72.90065807,-7777,-7777,-7777
cities_20,huntington park,60167,13692.16924,37656.25,0.26011638,0.739482309,2014,21,4.394263533,-7777,-7777,-7777
cities_69,lynwood,69670,9880.573372,43020.5,0.446623966,0.553309314,2014,11,7.051210226,-7777,-7777,-7777
cities_87,south el monte,20756,4987.256471,51338.5,0.462279623,0.537515375,2014,10,4.161807222,-7777,-7777,-7777
cities_44,paramount,54557,7777.698286,44651,0.382701595,0.617371579,2014,10,7.01454312,-7777,-7777,-7777
cities_141,corona,154521,2706.555717,75237.5,0.658957473,0.341042527,2014,7,57.09137966,-7777,-7777,-7777
cities_5,baldwin park,76385,7713.023106,54806.25,0.593092748,0.407079646,2014,16,9.90338016,-7777,-7777,-7777
cities_114,chino,78895,1824.535501,71437.25,0.698192497,0.301807503,2014,4,43.24114273,-7777,-7777,-7777
cities_34,el monte,111077,7907.003223,43898.5,0.396429317,0.603744693,2014,21,14.04792649,-7777,-7777,-7777
cities_106,thousand oaks,129588,1611.902602,104416.5,0.715492775,0.284550556,2014,0,80.39443565,-7777,-7777,-7777
cities_138,canyon lake,11900,1769.98714,76611.5,0.825328615,0.175176946,2014,0,6.723212689,-7777,-7777,-7777
cities_179,lake forest,75176,3094.609425,93365,0.704037304,0.295882986,2014,0,24.2925648,-7777,-7777,-7777
cities_54,la verne,30537,2449.686325,71587.25,0.734976303,0.26492891,2014,0,12.46567762,-7777,-7777,-7777
cities_82,montebello,63351,5187.640643,47646,0.459166539,0.540782578,2014,12,12.21190988,-7777,-7777,-7777
cities_118,grand terrace,11832,2285.727097,59438,0.6104789,0.389995258,2014,2,5.176470985,-7777,-7777,-7777
cities_88,south gate,95402,8907.397706,43001,0.470462329,0.53005137,2014,16,10.71042331,-7777,-7777,-7777
neighborhoods_285,tarzana,38600,2999.117381,74149.5,0.539104771,0.460543883,2014,2,12.87045323,-7777,-7777,-7777
neighborhoods_280,studio city,37541,4066.591813,88432.5,0.445666056,0.554333944,2014,1,9.231563365,-7777,-7777,-7777
cities_203,san bernardino unincorporated area,322930,11.27473168,52491.25,0.649743481,0.350306915,2014,4,28641.92331,-7777,-7777,-7777
cities_16,el segundo,16664,2104.278392,93958,0.424283973,0.575868373,2014,0,7.919104271,-7777,-7777,-7777
neighborhoods_305,vermont square,48251,13000.49008,29570.75,0.340939698,0.659209936,2014,9,3.711475468,-7777,-7777,-7777
neighborhoods_80,azusa,45422,3144.159694,57663.25,0.555555556,0.444444444,2014,4,14.44646724,-7777,-7777,-7777
neighborhoods_297,valinda,21297,7269.148489,61799.5,0.789438798,0.210119311,2014,2,2.929779194,-7777,-7777,-7777
neighborhoods_318,west covina,108466,4608.480015,69711.5,0.657041819,0.34305551,2014,5,23.53617671,-7777,-7777,-7777
neighborhoods_312,walnut park,15708,14672.44167,37368,0.483114708,0.517722579,2014,3,1.07057846,-7777,-7777,-7777
neighborhoods_314,west adams,22356,10334.62586,40588,0.333659628,0.666200531,2014,5,2.16321329,-7777,-7777,-7777
neighborhoods_209,maywood,26584,15344.51457,38045.75,0.254557618,0.745442382,2014,7,1.732475789,-7777,-7777,-7777
neighborhoods_276,south san gabriel,9306,4490.998052,50268,0.759188361,0.239663093,2014,1,2.072145187,-7777,-7777,-7777
neighborhoods_176,jefferson park,24884,12013.94704,34350.25,0.295418253,0.704704582,2014,7,2.071259339,-7777,-7777,-7777
cities_136,blythe,20101,510.325041,44221.5,0.522268326,0.477178423,2014,1,39.38862173,-7777,-7777,-7777
neighborhoods_175,irwindale,2174,155.1273665,59474,0.710280374,0.285981308,2014,1,14.01429064,-7777,-7777,-7777
neighborhoods_211,mid-wilshire,43656,10746.76948,70756,0.189801161,0.810246409,2014,2,4.062244015,-7777,-7777,-7777
neighborhoods_255,san fernando,24329,6937.508265,47419.5,0.573139159,0.426537217,2014,2,3.506878705,-7777,-7777,-7777
neighborhoods_94,broadway-manchester,26562,11700.87695,31790.25,0.31317163,0.686521339,2014,5,2.27008626,-7777,-7777,-7777
neighborhoods_313,watts,41957,13572.34495,29764,0.308406286,0.691804662,2014,9,3.091359684,-7777,-7777,-7777
neighborhoods_108,chesterfield square,6833,7398.909924,40720,0.409659336,0.590340664,2014,2,0.923514419,-7777,-7777,-7777
neighborhoods_157,harbor city,26519,7077.906589,50965.75,0.480612733,0.519267592,2014,3,3.7467293,-7777,-7777,-7777
neighborhoods_222,northridge,64721,4660.116024,63194,0.488828132,0.510936174,2014,3,13.88828082,-7777,-7777,-7777
neighborhoods_277,south san jose hills,20619,9519.891159,72560.25,0.700683594,0.299804688,2014,3,2.165886107,-7777,-7777,-7777
neighborhoods_268,signal hill,11791,3652.77276,61470.25,0.456187454,0.543568465,2014,1,3.227958807,-7777,-7777,-7777
neighborhoods_123,downey,112851,6184.017489,63406.25,0.506694068,0.493245489,2014,6,18.24881644,-7777,-7777,-7777
neighborhoods_261,santa fe springs,20105,1558.975699,63455,0.575211674,0.424788326,2014,4,12.89628825,-7777,-7777,-7777
neighborhoods_154,hacienda heights,54198,3125.971203,91347,0.791658596,0.208341404,2014,5,17.33797162,-7777,-7777,-7777
neighborhoods_214,montebello,63079,5113.331666,48049,0.460242071,0.539400439,2014,12,12.33618394,-7777,-7777,-7777
neighborhoods_65,adams-normandie,18110,15405.13996,28752.25,0.22791417,0.772472453,2014,5,1.17558166,-7777,-7777,-7777
cities_167,cypress,49502,5147.07417,85773,0.682532751,0.317592015,2014,0,9.617502753,-7777,-7777,-7777
cities_158,temecula,95755,2202.750079,83044.5,0.666598438,0.333469792,2014,0,43.47066012,-7777,-7777,-7777
neighborhoods_317,west compton,4792,1990.813599,52277,0.645423729,0.353898305,2014,2,2.407056091,-7777,-7777,-7777
neighborhoods_69,alondra park,9355,5641.38609,53065,0.494661922,0.505338078,2014,2,1.658280403,-7777,-7777,-7777
neighborhoods_334,winnetka,51358,7333.477082,66296,0.567128396,0.432938199,2014,5,7.003226358,-7777,-7777,-7777
neighborhoods_332,wilmington,57226,4314.164834,50434.5,0.417168129,0.58268687,2014,14,13.26467629,-7777,-7777,-7777
neighborhoods_330,whittier narrows,2487,587.560478,64757,0.72876304,0.27123696,2014,1,4.232755764,-7777,-7777,-7777
neighborhoods_85,bellflower,77541,8603.615293,56569.5,0.39655539,0.603487136,2014,14,9.012606603,-7777,-7777,-7777
neighborhoods_173,industry,384,21.30702556,61891,0,0,2014,3,18.02222459,-7777,-7777,-7777
neighborhoods_82,baldwin park,76375,7709.882323,52132.25,0.593199862,0.407030261,2014,15,9.906117474,-7777,-7777,-7777
neighborhoods_81,baldwin hills/crenshaw,29912,7108.716114,40007,0.289184543,0.710890201,2014,6,4.20779217,-7777,-7777,-7777
neighborhoods_274,south park,32655,15886.28409,27869,0.27296266,0.727446171,2014,8,2.055546773,-7777,-7777,-7777
neighborhoods_273,south gate,96445,8888.849109,43876.75,0.46925813,0.530868902,2014,16,10.85011106,-7777,-7777,-7777
neighborhoods_324,westmont,30766,11455.42918,28854.25,0.317832552,0.681967867,2014,5,2.68571343,-7777,-7777,-7777
neighborhoods_213,monrovia,38672,1895.810534,72040.5,0.503949329,0.495976155,2014,1,20.3986629,-7777,-7777,-7777
neighborhoods_189,la puente,40584,7973.425676,51887.5,0.585460599,0.414428413,2014,6,5.089907607,-7777,-7777,-7777
neighborhoods_137,el sereno,42488,6975.892814,47752.5,0.491604639,0.508481911,2014,4,6.090689914,-7777,-7777,-7777
neighborhoods_331,willowbrook,36071,6578.920982,38207.5,0.484861977,0.514581478,2014,7,5.48281399,-7777,-7777,-7777
neighborhoods_232,panorama city,69511,12993.75609,46297,0.346591224,0.653353303,2014,12,5.349569403,-7777,-7777,-7777
neighborhoods_86,bell gardens,42514,11760.77315,40027.25,0.229017903,0.770982097,2014,9,3.614898397,-7777,-7777,-7777
neighborhoods_226,norwalk,106432,7489.831202,62979.5,0.651909466,0.348053671,2014,18,14.21020009,-7777,-7777,-7777
cities_168,dana point,33113,3577.490125,87000,0.578336827,0.42152341,2014,0,9.255930511,-7777,-7777,-7777
neighborhoods_102,central-alameda,43628,13701.70624,31173.75,0.289530144,0.710148037,2014,10,3.184128987,-7777,-7777,-7777
neighborhoods_149,gramercy park,10493,6350.848544,40073.75,0.585803644,0.414196356,2014,2,1.65222016,-7777,-7777,-7777
neighborhoods_327,west whittier-los nietos,24715,6485.001626,66643.75,0.742048346,0.257792621,2014,4,3.811101589,-7777,-7777,-7777
neighborhoods_159,harvard heights,20368,17615.95768,29582.75,0.120987654,0.878683128,2014,5,1.156224394,-7777,-7777,-7777
neighborhoods_97,canoga park,61801,9695.031534,59544.5,0.282272472,0.71762544,2014,5,6.374502216,-7777,-7777,-7777
neighborhoods_216,monterey park,61230,5473.007268,55402.75,0.520354076,0.479857946,2014,1,11.1876336,-7777,-7777,-7777
neighborhoods_234,pasadena,141965,3855.640262,81983,0.443634253,0.556420163,2014,1,36.82008444,-7777,-7777,-7777
neighborhoods_186,lakewood,81628,5904.461258,79892.75,0.706335198,0.293552142,2014,2,13.82480068,-7777,-7777,-7777
cities_172,huntington beach,192046,4903.440598,88505,0.592893387,0.407175556,2014,1,39.16556062,-7777,-7777,-7777
neighborhoods_215,montecito heights,16928,4805.534785,51740.5,0.534039088,0.466286645,2014,1,3.522604821,-7777,-7777,-7777
neighborhoods_217,mount washington,12978,4796.542637,50906.5,0.605869565,0.393695652,2014,1,2.705698871,-7777,-7777,-7777
cities_121,loma linda,23648,2154.847474,57200,0.37419438,0.626192318,2014,2,10.97432662,-7777,-7777,-7777
cities_151,norco,28005,1392.516291,79729.75,0.766457898,0.23368128,2014,0,20.11107531,-7777,-7777,-7777
cities_162,aliso viejo,46059,4606.59269,93501,0.60137081,0.398513996,2014,0,9.998496307,-7777,-7777,-7777
cities_30,culver city,38460,5134.13259,73165.25,0.536157734,0.463842266,2014,0,7.491041442,-7777,-7777,-7777
cities_153,palm springs,48816,355.9947465,48551.25,0.58157267,0.41842733,2014,0,137.1256191,-7777,-7777,-7777
cities_73,temple city,36454,6193.2454,64246.25,0.654377482,0.345449836,2014,0,5.88609003,-7777,-7777,-7777
cities_49,redondo beach,66525,7366.000485,99487,0.514609794,0.485426914,2014,0,9.031359709,-7777,-7777,-7777
neighborhoods_239,playa vista,9467,4997.824055,94312.5,0.429618117,0.570825933,2014,0,1.894224346,-7777,-7777,-7777
neighborhoods_290,tujunga,28085,1910.601445,72663.5,0.548522784,0.451377066,2014,0,14.6995597,-7777,-7777,-7777
neighborhoods_161,hasley canyon,1555,339.8030936,113529,0.913716814,0.088495575,2014,0,4.576179644,-7777,-7777,-7777
neighborhoods_326,west san dimas,916,1900.258328,81968,0.880368098,0.116564417,2014,0,0.482039724,-7777,-7777,-7777
neighborhoods_281,sunland,16477,2803.145616,64701.75,0.643417611,0.356059285,2014,0,5.878039265,-7777,-7777,-7777
neighborhoods_229,palmdale,154410,776.3836622,59120.5,0.640707326,0.359292674,2014,0,198.8836287,-7777,-7777,-7777
neighborhoods_245,rancho palos verdes,41205,2121.367904,109521.75,0.791642559,0.208293153,2014,0,19.42378779,-7777,-7777,-7777
neighborhoods_181,la habra heights,7103,782.7370257,100256.5,0.920201596,0.078958421,2014,0,9.074567532,-7777,-7777,-7777
neighborhoods_107,chatsworth reservoir,218,82.52244089,80982,0.494505495,0.516483516,2014,0,2.64170567,-7777,-7777,-7777
neighborhoods_156,hansen dam,42,14.58985827,64579,0.642857143,0.357142857,2014,0,2.878711995,-7777,-7777,-7777
neighborhoods_295,universal city,11,15.64716153,145365,0.5,0.5,2014,0,0.703002904,-7777,-7777,-7777
neighborhoods_153,griffith park,302,35.37667778,64819,0.53125,0.46875,2014,0,8.536697592,-7777,-7777,-7777
cities_186,san clemente,63087,2388.412419,90719,0.641211295,0.358788705,2014,0,26.41377993,-7777,-7777,-7777
cities_202,ventura unincorporated area,166370,67.8684991,80303,0.705371479,0.294537294,2014,0,2451.358174,-7777,-7777,-7777
cities_177,laguna niguel,62399,2924.441399,98530,0.725100274,0.274941946,2014,0,21.3370663,-7777,-7777,-7777
neighborhoods_271,southeast antelope valley,8385,29.46884086,55711.5,0.779734219,0.219601329,2014,0,284.5378289,-7777,-7777,-7777
neighborhoods_243,ramona,4495,851.7935226,96265,0.787819253,0.215127701,2014,0,5.277100472,-7777,-7777,-7777
neighborhoods_250,rolling hills,3156,604.0698146,144219,0.953526971,0.047302905,2014,0,5.224561671,-7777,-7777,-7777
neighborhoods_143,florence,49619,12166.5923,29572.75,0.300593723,0.699745547,2014,13,4.078298899,-7777,-7777,-7777
neighborhoods_192,lawndale,32952,11506.98691,50382.75,0.332494495,0.66761036,2014,3,2.863651471,-7777,-7777,-7777
cogs_3,Las Virgenes-Malibu COG,86729,365.7426087,116950,0.762228174,0.237867483,2014,0,237.1312446,-7777,-7777,-7777
neighborhoods_251,rolling hills estates,10273,1856.161481,113333,0.856404959,0.143853306,2014,0,5.53454002,-7777,-7777,-7777
neighborhoods_195,leona valley,2415,106.4471261,92308,0.872289157,0.130120482,2014,0,22.68731987,-7777,-7777,-7777
neighborhoods_129,east la mirada,10365,6412.954486,89479,0.641412617,0.358889224,2014,0,1.616259717,-7777,-7777,-7777
neighborhoods_106,chatsworth,47391,2118.375415,86845,0.695929816,0.304070184,2014,0,22.37138878,-7777,-7777,-7777
neighborhoods_120,del rey,30365,8489.858181,78503.75,0.399513504,0.600402617,2014,0,3.576620405,-7777,-7777,-7777
neighborhoods_264,sepulveda basin,669,145.6133836,90481,0.643382353,0.352941176,2014,0,4.594357906,-7777,-7777,-7777
neighborhoods_179,la crescenta-montrose,19465,3873.163321,88031.25,0.648312078,0.351687922,2014,0,5.025607852,-7777,-7777,-7777
neighborhoods_99,carthay,5201,7055.548848,79500,0.448201127,0.55136541,2014,0,0.737150307,-7777,-7777,-7777
cogs_5,Westside Cities COG,805395,4031.15574,84054.5,0.369161898,0.630835352,2014,16,199.7925786,-7777,-7777,-7777
cogs_1,South Bay Cities COG,1068515,5075.941311,55611.25,0.496571532,0.50342296,2014,109,210.505783,-7777,-7777,-7777
neighborhoods_320,west hollywood,34885,12645.66611,55081.5,0.220456848,0.779589205,2014,0,2.758652624,-7777,-7777,-7777
neighborhoods_103,century city,5516,5390.584972,103019.5,0.632538105,0.366799205,2014,0,1.023265569,-7777,-7777,-7777
neighborhoods_115,covina,53290,4794.296911,65987.25,0.591110845,0.408829175,2014,0,11.11528989,-7777,-7777,-7777
neighborhoods_148,glendora,54295,1898.31681,74492.5,0.688488113,0.311394777,2014,0,28.6016537,-7777,-7777,-7777
neighborhoods_236,pico-robertson,19430,12896.7452,73269,0.228691687,0.771308313,2014,0,1.506581677,-7777,-7777,-7777
neighborhoods_208,mayflower village,10762,6053.476359,63971,0.710927152,0.287748344,2014,0,1.77782143,-7777,-7777,-7777
neighborhoods_323,west los angeles,13037,8506.277112,108328.5,0.455816276,0.544516558,2014,0,1.532632881,-7777,-7777,-7777
neighborhoods_294,unincorporated santa susana mountains,20147,175.2618114,99018,0.654128297,0.345715624,2014,0,114.953736,-7777,-7777,-7777
neighborhoods_83,bel-air,7415,795.7463284,180508,0.827191413,0.172093023,2014,0,9.318296215,-7777,-7777,-7777
neighborhoods_221,north hollywood,82229,9563.962635,48231.25,0.221327902,0.778967772,2014,16,8.597796033,-7777,-7777,-7777
neighborhoods_160,harvard park,10686,11439.49504,34963.75,0.476544808,0.522484633,2014,1,0.934132142,-7777,-7777,-7777
neighborhoods_119,del aire,9019,6259.130726,68869,0.646754144,0.352209945,2014,1,1.440934915,-7777,-7777,-7777
neighborhoods_284,sylmar,77108,4212.363902,62806.5,0.671261234,0.328789256,2014,4,18.30516114,-7777,-7777,-7777
cities_195,westmorland,1747,2006.232411,32362,0.46875,0.53125,2014,1,0.870786451,-7777,-7777,-7777
cities_129,twentynine palms,25601,296.4460359,42381.25,0.381958479,0.618225243,2014,0,86.35973128,-7777,-7777,-7777
cities_199,calipatria,7599,1412.369329,32218,0.525146963,0.474853037,2014,1,5.380320744,-7777,-7777,-7777
neighborhoods_110,chinatown,28839,21708.89282,23161.25,0.088805503,0.910881801,2014,3,1.32844177,-7777,-7777,-7777
neighborhoods_325,west puente valley,23866,8802.044961,60775.75,0.690512541,0.309269357,2014,2,2.711415371,-7777,-7777,-7777
cities_150,murrieta,106326,2191.069516,80176.5,0.669993847,0.329937786,2014,0,48.52698611,-7777,-7777,-7777
cities_100,camarillo,65985,2289.851328,90827,0.698341656,0.301658344,2014,0,28.8162813,-7777,-7777,-7777
cities_28,calabasas,23956,1189.758693,112385,0.753250199,0.247015123,2014,0,20.13517542,-7777,-7777,-7777
neighborhoods_79,avocado heights,17415,4045.653862,63250.5,0.750439367,0.250146456,2014,2,4.304619375,-7777,-7777,-7777
neighborhoods_168,hollywood,85489,16687.78943,35601.5,0.079103641,0.92092437,2014,14,5.122847477,-7777,-7777,-7777
cities_70,malibu,12830,446.3235404,135000,0.745654397,0.25408998,2014,0,28.74596305,-7777,-7777,-7777
neighborhoods_152,green valley,754,195.5089625,75345,0.727272727,0.272727273,2014,0,3.856600691,-7777,-7777,-7777
neighborhoods_183,lake hughes,571,41.04537595,47376,0.666666667,0.333333333,2014,0,13.91143306,-7777,-7777,-7777
neighborhoods_300,val verde,1888,1755.3144,67576,0.742857143,0.285714286,2014,0,1.075590789,-7777,-7777,-7777
neighborhoods_302,venice,40885,8841.957344,93520.25,0.35832636,0.641617852,2014,0,4.623976164,-7777,-7777,-7777
neighborhoods_279,stevenson ranch,8609,1877.911938,106014.5,0.704377767,0.296114117,2014,0,4.584347021,-7777,-7777,-7777
neighborhoods_100,castaic,16843,2084.580591,107139,0.880611906,0.119720652,2014,0,8.079802752,-7777,-7777,-7777
neighborhoods_133,echo park,43832,12506.37023,48351.5,0.22790663,0.771944217,2014,8,3.504773904,-7777,-7777,-7777
neighborhoods_283,sun village,9375,620.020758,51060.5,0.833513514,0.166486486,2014,0,15.1204615,-7777,-7777,-7777
neighborhoods_194,lennox,22950,14800.77471,35610,0.302990033,0.697231451,2014,5,1.55059451,-7777,-7777,-7777
neighborhoods_122,diamond bar,56784,2573.776782,88742.5,0.789570835,0.210297317,2014,0,22.06251933,-7777,-7777,-7777
neighborhoods_322,westlake village,8663,1048.417819,99608,0.800786838,0.199570815,2014,0,8.262927088,-7777,-7777,-7777
neighborhoods_203,malibu,12514,431.0392809,186948.25,0.747067823,0.253697093,2014,0,29.03215682,-7777,-7777,-7777
neighborhoods_219,north el monte,3703,5934.055053,57314.5,0.676438654,0.323561346,2014,0,0.624025218,-7777,-7777,-7777
neighborhoods_134,elizabeth lake,1379,147.5944117,72068.5,0.834862385,0.165137615,2014,0,9.343172173,-7777,-7777,-7777
neighborhoods_171,huntington park,60406,13653.10162,37726.25,0.260226516,0.739506995,2014,18,4.424342665,-7777,-7777,-7777
neighborhoods_127,east compton,13591,11195.33121,39721.25,0.506095437,0.494949495,2014,2,1.213988201,-7777,-7777,-7777
neighborhoods_76,athens,8794,4531.925447,43705.5,0.47447668,0.52552332,2014,2,1.940455575,-7777,-7777,-7777
neighborhoods_207,mar vista,36563,8655.945886,81420.5,0.389026295,0.610908618,2014,0,4.224032877,-7777,-7777,-7777
neighborhoods_104,cerritos,49956,3878.45722,88967.5,0.806050641,0.194080894,2014,0,12.88037928,-7777,-7777,-7777
neighborhoods_71,angeles crest,1549,2.449894732,103750,0.822546973,0.177453027,2014,0,632.2720644,-7777,-7777,-7777
neighborhoods_246,rancho park,4426,5060.556975,102095.5,0.576539589,0.424633431,2014,0,0.874607286,-7777,-7777,-7777
neighborhoods_72,arcadia,59766,3662.843364,77431.25,0.609079633,0.391019598,2014,0,16.31683205,-7777,-7777,-7777
neighborhoods_267,sierra madre,11061,2544.055556,99064.25,0.575241085,0.42498318,2014,0,4.347782411,-7777,-7777,-7777
cities_60,san gabriel,41102,6802.241938,57286.5,0.492432781,0.507567219,2014,2,6.042419599,-7777,-7777,-7777
neighborhoods_256,san gabriel,41471,6807.822994,56131,0.49261477,0.50762475,2014,2,6.091668369,-7777,-7777,-7777
neighborhoods_75,artesia,16657,7018.504504,105514.75,0.516500554,0.48372093,2014,1,2.373297615,-7777,-7777,-7777
cities_200,brawley,25478,2335.348697,43964.75,0.550498339,0.449169435,2014,4,10.90971983,-7777,-7777,-7777
neighborhoods_177,koreatown,124281,31503.33648,34760,0.067727391,0.932390642,2014,9,3.945010716,-7777,-7777,-7777
neighborhoods_138,elysian park,2659,1106.037828,32250,0.233974359,0.769230769,2014,1,2.404076906,-7777,-7777,-7777
cities_113,big bear lake,4909,522.0556432,38958.5,0.544844125,0.453717026,2014,0,9.403212212,-7777,-7777,-7777
cities_9,beverly hills,34793,4167.064658,95339.75,0.406288115,0.593644125,2014,0,8.349522471,-7777,-7777,-7777
neighborhoods_249,ridge route,5130,11.82965333,66666,0.819642857,0.180357143,2014,0,433.6559878,-7777,-7777,-7777
neighborhoods_140,encino,43636,3137.723358,86998.25,0.613775734,0.386169514,2014,0,13.90689842,-7777,-7777,-7777
neighborhoods_257,san marino,13337,2409.230922,131932,0.884115444,0.117206433,2014,0,5.535791475,-7777,-7777,-7777
neighborhoods_200,lopez/kagel canyons,638,121.4918456,87929,0.816513761,0.183486239,2014,0,5.25138125,-7777,-7777,-7777
cities_61,san marino,13259,2406.268333,136639,0.883082374,0.116917626,2014,0,5.510191785,-7777,-7777,-7777
cities_176,laguna hills,28915,3013.08292,82044.25,0.708907254,0.290990715,2014,0,9.596483327,-7777,-7777,-7777
cities_147,lake elsinore,54599,892.0572957,54071,0.612822928,0.387244349,2014,2,61.20570984,-7777,-7777,-7777
cities_4,azusa,45443,3214.618613,57676.5,0.55516851,0.44483149,2014,4,14.13635814,-7777,-7777,-7777
cities_160,jurupa valley,101266,1589.648303,57749.5,0.640838263,0.359123072,2014,2,63.70339892,-7777,-7777,-7777
cities_119,hesperia,89517,831.3624548,47020.25,0.638824259,0.361214518,2014,1,107.6750573,-7777,-7777,-7777
cities_105,simi valley,115258,1868.184659,96600.5,0.729518482,0.270455377,2014,0,61.69518599,-7777,-7777,-7777
neighborhoods_206,marina del rey,9145,4312.02219,99444,0.066175115,0.933640553,2014,0,2.120814689,-7777,-7777,-7777
neighborhoods_111,citrus,12433,8403.313256,56749.5,0.560216509,0.440121786,2014,0,1.479535467,-7777,-7777,-7777
neighborhoods_70,altadena,43504,3408.394746,86038.75,0.714673373,0.285128069,2014,0,12.7637798,-7777,-7777,-7777
neighborhoods_293,unincorporated santa monica mountains,13969,107.0861522,126664.5,0.764922943,0.234859996,2014,0,130.4463716,-7777,-7777,-7777
neighborhoods_287,toluca lake,9081,5096.193344,76475.75,0.409530232,0.590244999,2014,0,1.781918265,-7777,-7777,-7777
neighborhoods_105,charter oak,8806,6535.242389,67083,0.645744681,0.353546099,2014,0,1.347463411,-7777,-7777,-7777
neighborhoods_260,santa clarita,182506,2160.41482,88619.75,0.658113846,0.341852982,2014,0,84.47729495,-7777,-7777,-7777
neighborhoods_170,hollywood hills west,16616,2330.826071,95070.5,0.57408579,0.425787676,2014,0,7.128803047,-7777,-7777,-7777
neighborhoods_88,beverly grove,21575,8955.465087,81667.75,0.27048764,0.729427701,2014,0,2.409143444,-7777,-7777,-7777
neighborhoods_197,littlerock,1629,608.4007762,51060.5,0.765625,0.232142857,2014,0,2.677511377,-7777,-7777,-7777
neighborhoods_275,south pasadena,25887,5181.165053,74685.25,0.434560524,0.565150347,2014,0,4.996366596,-7777,-7777,-7777
neighborhoods_92,bradbury,1123,397.7861818,73821,0.657836645,0.344370861,2014,0,2.823124712,-7777,-7777,-7777
neighborhoods_333,windsor square,6062,6070.735982,156844.5,0.462394304,0.536270583,2014,0,0.998560968,-7777,-7777,-7777
neighborhoods_188,lancaster,157107,1034.59026,54409.25,0.574338635,0.42572366,2014,0,151.8543195,-7777,-7777,-7777
neighborhoods_164,hermosa beach,19604,9124.863124,97127.5,0.450384158,0.549615842,2014,0,2.148415788,-7777,-7777,-7777
neighborhoods_78,avalon,3135,795.5209772,69063,0.208926876,0.791073124,2014,0,3.940813743,-7777,-7777,-7777
neighborhoods_150,granada hills,54405,2451.241166,81415,0.685526017,0.314530788,2014,0,22.19487856,-7777,-7777,-7777
neighborhoods_308,veterans administration,1058,794.8701249,67085,0.163265306,0.843537415,2014,0,1.331035055,-7777,-7777,-7777
neighborhoods_303,vermont knolls,21226,12755.81119,27460,0.246060799,0.753461722,2014,6,1.664025884,-7777,-7777,-7777
neighborhoods_130,east los angeles,127087,11660.95703,41340.25,0.344089101,0.655974543,2014,28,10.89850513,-7777,-7777,-7777
neighborhoods_288,topanga,8515,302.7500158,117257,0.826947637,0.173371648,2014,0,28.12551463,-7777,-7777,-7777
neighborhoods_90,beverlywood,6472,5579.894211,161728,0.820258621,0.180172414,2014,0,1.159878621,-7777,-7777,-7777
neighborhoods_230,palms,44863,15801.08536,61656.25,0.120707795,0.879244381,2014,1,2.839235342,-7777,-7777,-7777
neighborhoods_272,south el monte,21162,4949.543027,51338.5,0.461183551,0.538415246,2014,5,4.275546224,-7777,-7777,-7777
neighborhoods_124,downtown,44709,5245.309832,24228,0.129481304,0.870518696,2014,8,8.523614702,-7777,-7777,-7777
neighborhoods_202,lynwood,70008,9812.32583,41824.5,0.445131273,0.555001662,2014,11,7.134699888,-7777,-7777,-7777
