geo_id,sqft,usage,usage_med,usage_med_sqft,usetype,year,name,solar_potential,pop,usage_percap
neighborhoods_139,963335,4426386.9000,4644.3,4.4083,single_family,2016,elysian valley,NA,NA,NA
neighborhoods_139,NA,NA,NA,NA,uncat,2016,elysian valley,NA,NA,NA
neighborhoods_140,NA,NA,NA,NA,agriculture,2016,encino,NA,NA,NA
neighborhoods_140,10174058,126321460.0000,170232.2,12.8208,commercial,2016,encino,NA,NA,NA
neighborhoods_140,113533,29699060.5000,247626.3,200.8428,condo,2016,encino,NA,NA,NA
neighborhoods_140,30055,masked,masked,masked,industrial,2016,encino,NA,NA,masked
neighborhoods_140,857243,masked,masked,masked,institutional,2016,encino,NA,NA,masked
neighborhoods_140,4338044,24438516.6000,134503.8,5.3914,multi_family,2016,encino,NA,NA,NA
neighborhoods_140,45868,masked,masked,masked,other,2016,encino,NA,NA,masked
neighborhoods_140,211015,masked,masked,masked,residential_other,2016,encino,NA,NA,masked
neighborhoods_140,0,masked,masked,masked,residential_uncat,2016,encino,NA,NA,masked
neighborhoods_140,32931199,203203938.5000,11451.1,4.9341,res_total,2016,encino,NA,43636,4656.7957
neighborhoods_140,28268607,145917044.2000,11274.7,4.9011,single_family,2016,encino,NA,NA,NA
neighborhoods_140,0,masked,masked,masked,uncat,2016,encino,NA,NA,masked
neighborhoods_141,NA,NA,NA,NA,agriculture,2016,exposition park,NA,NA,NA
neighborhoods_141,1540279,masked,masked,masked,commercial,2016,exposition park,NA,NA,masked
neighborhoods_141,2958,masked,masked,masked,condo,2016,exposition park,NA,NA,masked
neighborhoods_141,0,masked,masked,masked,industrial,2016,exposition park,NA,NA,masked
neighborhoods_141,380623,masked,masked,masked,institutional,2016,exposition park,NA,NA,masked
neighborhoods_141,6205776,23883299.0000,8435.9,3.5888,multi_family,2016,exposition park,NA,NA,NA
neighborhoods_141,17063,masked,masked,masked,other,2016,exposition park,NA,NA,masked
neighborhoods_141,55233,masked,masked,masked,residential_other,2016,exposition park,NA,NA,masked
neighborhoods_141,0,1042969.0000,NA,NA,residential_uncat,2016,exposition park,NA,NA,NA
neighborhoods_141,9080036,37018280.9000,6398.15,3.7374,res_total,2016,exposition park,NA,34131,1084.5941
neighborhoods_141,2816069,11815493.6000,4972.5,3.8807,single_family,2016,exposition park,NA,NA,NA
neighborhoods_141,NA,NA,NA,NA,uncat,2016,exposition park,NA,NA,NA
neighborhoods_142,NA,NA,NA,NA,agriculture,2016,fairfax,NA,NA,NA
neighborhoods_142,2301944,46063874.6000,52772.4,9.8157,commercial,2016,fairfax,NA,NA,NA
neighborhoods_142,13348,masked,masked,masked,condo,2016,fairfax,NA,NA,masked
neighborhoods_142,296629,masked,masked,masked,industrial,2016,fairfax,NA,NA,masked
neighborhoods_142,337068,masked,masked,masked,institutional,2016,fairfax,NA,NA,masked
neighborhoods_142,4506132,16429563.6000,14038.7,3.5197,multi_family,2016,fairfax,NA,NA,NA
neighborhoods_142,16353,masked,masked,masked,other,2016,fairfax,NA,NA,masked
neighborhoods_142,113429,masked,masked,masked,residential_other,2016,fairfax,NA,NA,masked
neighborhoods_142,0,544370.5000,NA,NA,residential_uncat,2016,fairfax,NA,NA,NA
neighborhoods_142,7743368,34094334.7000,10869.15,4.0512,res_total,2016,fairfax,NA,12665,2692.0122
neighborhoods_142,3110459,15809211.9000,8613.9,4.6474,single_family,2016,fairfax,NA,NA,NA
neighborhoods_142,0,masked,masked,masked,uncat,2016,fairfax,NA,NA,masked
neighborhoods_143,NA,NA,NA,NA,agriculture,2016,florence,NA,NA,NA
neighborhoods_143,2065045,25227274.5000,16863.8,5.9266,commercial,2016,florence,NA,NA,NA
neighborhoods_143,NA,NA,NA,NA,condo,2016,florence,NA,NA,NA
neighborhoods_143,4769518,masked,masked,masked,industrial,2016,florence,NA,NA,masked
neighborhoods_143,427769,masked,masked,masked,institutional,2016,florence,NA,NA,masked
neighborhoods_143,6425798,26367615.5000,7590.75,3.9196,multi_family,2016,florence,NA,NA,NA
neighborhoods_143,74288,masked,masked,masked,other,2016,florence,NA,NA,masked
neighborhoods_143,35774,masked,masked,masked,residential_other,2016,florence,NA,NA,masked
neighborhoods_143,0,masked,masked,masked,residential_uncat,2016,florence,NA,NA,masked
neighborhoods_143,10104306,44243972.0000,5870.2,4.1194,res_total,2016,florence,NA,49619,891.6740
neighborhoods_143,3642734,16915543.3000,4730.5,4.3202,single_family,2016,florence,NA,NA,NA
neighborhoods_143,NA,NA,NA,NA,uncat,2016,florence,NA,NA,NA
neighborhoods_144,NA,NA,NA,NA,agriculture,2016,florence-firestone,NA,NA,NA
neighborhoods_144,1954283,37746624.2000,16729,8.2635,commercial,2016,florence-firestone,NA,NA,NA
neighborhoods_144,7788,masked,masked,masked,condo,2016,florence-firestone,NA,NA,masked
neighborhoods_144,2603058,23089224.3000,25141,4.3629,industrial,2016,florence-firestone,NA,NA,NA
neighborhoods_144,451069,13651608.7000,13528,3.2147,institutional,2016,florence-firestone,NA,NA,NA
neighborhoods_144,6465035,29715614.1000,7818,4.2932,multi_family,2016,florence-firestone,NA,NA,NA
neighborhoods_144,15419,masked,masked,masked,other,2016,florence-firestone,NA,NA,masked
neighborhoods_144,56292,masked,masked,masked,residential_other,2016,florence-firestone,NA,NA,masked
neighborhoods_144,0,3151324.0000,NA,NA,residential_uncat,2016,florence-firestone,NA,NA,NA
neighborhoods_144,11386453,59945415.1000,5924,4.5975,res_total,2016,florence-firestone,NA,61419,976.0077
neighborhoods_144,4857338,25110396.1000,5048,4.8618,single_family,2016,florence-firestone,NA,NA,NA
neighborhoods_144,0,masked,masked,masked,uncat,2016,florence-firestone,NA,NA,masked
neighborhoods_145,NA,NA,NA,NA,agriculture,2016,gardena,NA,NA,NA
neighborhoods_145,6921527,91809172.0000,20509,5.4521,commercial,2016,gardena,NA,NA,NA
neighborhoods_145,413567,9861995.0000,13449.5,9.7092,condo,2016,gardena,NA,NA,NA
neighborhoods_145,10791144,masked,masked,masked,industrial,2016,gardena,NA,NA,masked
neighborhoods_145,938411,masked,masked,masked,institutional,2016,gardena,NA,NA,masked
neighborhoods_145,7768948,29299711.8000,10502,3.3132,multi_family,2016,gardena,NA,NA,NA
neighborhoods_145,6125,masked,masked,masked,other,2016,gardena,NA,NA,masked
neighborhoods_145,428230,5125291.5000,73358,18.6710,residential_other,2016,gardena,NA,NA,NA
neighborhoods_145,0,4700381.0000,NA,NA,residential_uncat,2016,gardena,NA,NA,NA
neighborhoods_145,19856128,91929954.8000,5260,3.5298,res_total,2016,gardena,NA,59503,1544.9634
neighborhoods_145,11245383,42942575.5000,4859,3.5659,single_family,2016,gardena,NA,NA,NA
neighborhoods_145,0,674299.0000,NA,NA,uncat,2016,gardena,NA,NA,NA
neighborhoods_146,NA,NA,NA,NA,agriculture,2016,glassell park,NA,NA,NA
neighborhoods_146,1769491,15232416.2000,16899.9,5.3066,commercial,2016,glassell park,NA,NA,NA
neighborhoods_146,12702,489198.8000,55701,28.7689,condo,2016,glassell park,NA,NA,NA
neighborhoods_146,3502577,25267886.2000,43440.3,4.5286,industrial,2016,glassell park,NA,NA,NA
neighborhoods_146,231136,masked,masked,masked,institutional,2016,glassell park,NA,NA,masked
neighborhoods_146,3172426,14193929.9000,9655.15,4.2030,multi_family,2016,glassell park,NA,NA,NA
neighborhoods_146,225859,masked,masked,masked,other,2016,glassell park,NA,NA,masked
neighborhoods_146,47351,masked,masked,masked,residential_other,2016,glassell park,NA,NA,masked
neighborhoods_146,0,masked,masked,masked,residential_uncat,2016,glassell park,NA,NA,masked
neighborhoods_146,7242333,33885697.2000,6011.4,4.0624,res_total,2016,glassell park,NA,23135,1464.6941
neighborhoods_146,4009854,17037770.4000,5411,4.0281,single_family,2016,glassell park,NA,NA,NA
neighborhoods_146,0,masked,masked,masked,uncat,2016,glassell park,NA,NA,masked
neighborhoods_147,NA,NA,NA,NA,agriculture,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,commercial,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,condo,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,industrial,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,institutional,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,multi_family,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,other,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,residential_other,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,residential_uncat,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,res_total,2016,glendale,NA,195420,NA
neighborhoods_147,NA,NA,NA,NA,single_family,2016,glendale,NA,NA,NA
neighborhoods_147,NA,NA,NA,NA,uncat,2016,glendale,NA,NA,NA
neighborhoods_148,NA,NA,NA,NA,agriculture,2016,glendora,NA,NA,NA
neighborhoods_148,6574159,85299301.0000,44138.5,7.7184,commercial,2016,glendora,NA,NA,NA
neighborhoods_148,820959,7722311.0000,7737.5,3.7937,condo,2016,glendora,NA,NA,NA
neighborhoods_148,1147400,masked,masked,masked,industrial,2016,glendora,NA,NA,masked
neighborhoods_148,674591,13957062.0000,44498.5,6.1241,institutional,2016,glendora,NA,NA,NA
neighborhoods_148,2799172,15217284.0000,11616,4.5528,multi_family,2016,glendora,NA,NA,NA
neighborhoods_148,101145,1049936.0000,11549,35.2220,other,2016,glendora,NA,NA,NA
neighborhoods_148,502138,6271081.0000,14147.5,27.9489,residential_other,2016,glendora,NA,NA,NA
neighborhoods_148,0,5798127.0000,NA,NA,residential_uncat,2016,glendora,NA,NA,NA
neighborhoods_148,25976240,148010515.0000,8331,5.0289,res_total,2016,glendora,NA,54295,2726.0432
neighborhoods_148,21853971,113001712.0000,8290,5.0684,single_family,2016,glendora,NA,NA,NA
neighborhoods_148,0,masked,masked,masked,uncat,2016,glendora,NA,NA,masked
neighborhoods_149,NA,NA,NA,NA,agriculture,2016,gramercy park,NA,NA,NA
neighborhoods_149,656765,masked,masked,masked,commercial,2016,gramercy park,NA,NA,masked
neighborhoods_149,NA,NA,NA,NA,condo,2016,gramercy park,NA,NA,NA
neighborhoods_149,0,masked,masked,masked,industrial,2016,gramercy park,NA,NA,masked
neighborhoods_149,172416,masked,masked,masked,institutional,2016,gramercy park,NA,NA,masked
neighborhoods_149,669762,2737353.3000,9169.6,3.9944,multi_family,2016,gramercy park,NA,NA,NA
neighborhoods_149,2984,masked,masked,masked,other,2016,gramercy park,NA,NA,masked
neighborhoods_149,4125,masked,masked,masked,residential_other,2016,gramercy park,NA,NA,masked
neighborhoods_149,0,masked,masked,masked,residential_uncat,2016,gramercy park,NA,NA,masked
neighborhoods_149,4563092,19128395.1000,5368.2,3.8150,res_total,2016,gramercy park,NA,10493,1822.9672
neighborhoods_149,3889205,15775932.9000,5246.6,3.8052,single_family,2016,gramercy park,NA,NA,NA
neighborhoods_149,0,masked,masked,masked,uncat,2016,gramercy park,NA,NA,masked
neighborhoods_150,NA,NA,NA,NA,agriculture,2016,granada hills,NA,NA,NA
neighborhoods_150,3449541,45776161.6000,60358.8,11.7476,commercial,2016,granada hills,NA,NA,NA
neighborhoods_150,38805,4891594.5000,84381.7,61.3045,condo,2016,granada hills,NA,NA,NA
neighborhoods_150,0,masked,masked,masked,industrial,2016,granada hills,NA,NA,masked
neighborhoods_150,1125667,masked,masked,masked,institutional,2016,granada hills,NA,NA,masked
neighborhoods_150,3044291,15859984.0000,17386.7,5.2097,multi_family,2016,granada hills,NA,NA,NA
neighborhoods_150,27291,masked,masked,masked,other,2016,granada hills,NA,NA,masked
neighborhoods_150,260868,masked,masked,masked,residential_other,2016,granada hills,NA,NA,masked
neighborhoods_150,0,masked,masked,masked,residential_uncat,2016,granada hills,NA,NA,masked
neighborhoods_150,29967870,153706195.3000,8500.3,4.6760,res_total,2016,granada hills,NA,54405,2825.2219
neighborhoods_150,26623906,129468413.1000,8442.8,4.6603,single_family,2016,granada hills,NA,NA,NA
neighborhoods_150,0,masked,masked,masked,uncat,2016,granada hills,NA,NA,masked
neighborhoods_151,4950,masked,masked,masked,agriculture,2016,green meadows,NA,NA,masked
neighborhoods_151,763980,13214539.4000,14191.3,6.1472,commercial,2016,green meadows,NA,NA,NA
neighborhoods_151,NA,NA,NA,NA,condo,2016,green meadows,NA,NA,NA
neighborhoods_151,781677,masked,masked,masked,industrial,2016,green meadows,NA,NA,masked
neighborhoods_151,392097,masked,masked,masked,institutional,2016,green meadows,NA,NA,masked
neighborhoods_151,2917271,11398401.5000,7413.6,3.7434,multi_family,2016,green meadows,NA,NA,NA
neighborhoods_151,13001,masked,masked,masked,other,2016,green meadows,NA,NA,masked
neighborhoods_151,43967,masked,masked,masked,residential_other,2016,green meadows,NA,NA,masked
neighborhoods_151,0,masked,masked,masked,residential_uncat,2016,green meadows,NA,NA,masked
neighborhoods_151,7640368,34543897.5000,5128.4,4.1804,res_total,2016,green meadows,NA,35635,969.3812
neighborhoods_151,4679130,21525184.3000,4758.1,4.3419,single_family,2016,green meadows,NA,NA,NA
neighborhoods_151,0,masked,masked,masked,uncat,2016,green meadows,NA,NA,masked
neighborhoods_152,1728,masked,masked,masked,agriculture,2016,green valley,NA,NA,masked
neighborhoods_152,9486,masked,masked,masked,commercial,2016,green valley,NA,NA,masked
neighborhoods_152,NA,NA,NA,NA,condo,2016,green valley,NA,NA,NA
neighborhoods_152,0,masked,masked,masked,industrial,2016,green valley,NA,NA,masked
neighborhoods_152,4280,masked,masked,masked,institutional,2016,green valley,NA,NA,masked
neighborhoods_152,22580,masked,masked,masked,multi_family,2016,green valley,NA,NA,masked
neighborhoods_152,2935,masked,masked,masked,other,2016,green valley,NA,NA,masked
neighborhoods_152,41351,masked,masked,masked,residential_other,2016,green valley,NA,NA,masked
neighborhoods_152,0,masked,masked,masked,residential_uncat,2016,green valley,NA,NA,masked
neighborhoods_152,536189,3311311.5000,6519,5.1127,res_total,2016,green valley,NA,754,4391.6598
neighborhoods_152,472258,2620627.5000,6646,5.2090,single_family,2016,green valley,NA,NA,NA
neighborhoods_152,0,masked,masked,masked,uncat,2016,green valley,NA,NA,masked
neighborhoods_153,NA,NA,NA,NA,agriculture,2016,griffith park,NA,NA,NA
neighborhoods_153,2696,masked,masked,masked,commercial,2016,griffith park,NA,NA,masked
neighborhoods_153,NA,NA,NA,NA,condo,2016,griffith park,NA,NA,NA
neighborhoods_153,11206,masked,masked,masked,industrial,2016,griffith park,NA,NA,masked
neighborhoods_153,59572,masked,masked,masked,institutional,2016,griffith park,NA,NA,masked
neighborhoods_153,NA,NA,NA,NA,multi_family,2016,griffith park,NA,NA,NA
neighborhoods_153,0,masked,masked,masked,other,2016,griffith park,NA,NA,masked
neighborhoods_153,NA,NA,NA,NA,residential_other,2016,griffith park,NA,NA,NA
neighborhoods_153,0,masked,masked,masked,residential_uncat,2016,griffith park,NA,NA,masked
neighborhoods_153,81130,masked,masked,masked,res_total,2016,griffith park,NA,302,masked
neighborhoods_153,81130,masked,masked,masked,single_family,2016,griffith park,NA,NA,masked
neighborhoods_153,0,masked,masked,masked,uncat,2016,griffith park,NA,NA,masked
neighborhoods_154,NA,NA,NA,NA,agriculture,2016,hacienda heights,NA,NA,NA
neighborhoods_154,2700066,32242249.0000,125861,12.0949,commercial,2016,hacienda heights,NA,NA,NA
neighborhoods_154,568631,10943561.0000,5843,3.3900,condo,2016,hacienda heights,NA,NA,NA
neighborhoods_154,183696,masked,masked,masked,industrial,2016,hacienda heights,NA,NA,masked
neighborhoods_154,679913,12921341.0000,75785,9.8146,institutional,2016,hacienda heights,NA,NA,NA
neighborhoods_154,814561,4515777.0000,14156,5.1169,multi_family,2016,hacienda heights,NA,NA,NA
neighborhoods_154,4305,masked,masked,masked,other,2016,hacienda heights,NA,NA,masked
neighborhoods_154,45846,masked,masked,masked,residential_other,2016,hacienda heights,NA,NA,masked
neighborhoods_154,0,masked,masked,masked,residential_uncat,2016,hacienda heights,NA,NA,masked
neighborhoods_154,25984083,118047185.2000,6822,3.8000,res_total,2016,hacienda heights,NA,54198,2178.0727
neighborhoods_154,24555045,97478206.2000,6820,3.8030,single_family,2016,hacienda heights,NA,NA,NA
neighborhoods_154,0,masked,masked,masked,uncat,2016,hacienda heights,NA,NA,masked
neighborhoods_155,NA,NA,NA,NA,agriculture,2016,hancock park,NA,NA,NA
neighborhoods_155,2045012,32578728.3000,44922,8.7092,commercial,2016,hancock park,NA,NA,NA
neighborhoods_155,28465,4122647.7000,203370.5,116.2724,condo,2016,hancock park,NA,NA,NA
neighborhoods_155,17005,masked,masked,masked,industrial,2016,hancock park,NA,NA,masked
neighborhoods_155,416925,masked,masked,masked,institutional,2016,hancock park,NA,NA,masked
neighborhoods_155,3190519,12963011.7000,17667.6,3.4481,multi_family,2016,hancock park,NA,NA,NA
neighborhoods_155,9877,masked,masked,masked,other,2016,hancock park,NA,NA,masked
neighborhoods_155,42026,masked,masked,masked,residential_other,2016,hancock park,NA,NA,masked
neighborhoods_155,0,masked,masked,masked,residential_uncat,2016,hancock park,NA,NA,masked
neighborhoods_155,9767486,47869868.0000,14294.4,4.1121,res_total,2016,hancock park,NA,10517,4551.6657
neighborhoods_155,6506476,30204668.5000,13269.65,4.3022,single_family,2016,hancock park,NA,NA,NA
neighborhoods_155,NA,NA,NA,NA,uncat,2016,hancock park,NA,NA,NA
neighborhoods_156,NA,NA,NA,NA,agriculture,2016,hansen dam,NA,NA,NA
neighborhoods_156,7993,masked,masked,masked,commercial,2016,hansen dam,NA,NA,masked
neighborhoods_156,NA,NA,NA,NA,condo,2016,hansen dam,NA,NA,NA
neighborhoods_156,NA,NA,NA,NA,industrial,2016,hansen dam,NA,NA,NA
neighborhoods_156,5969,masked,masked,masked,institutional,2016,hansen dam,NA,NA,masked
neighborhoods_156,NA,NA,NA,NA,multi_family,2016,hansen dam,NA,NA,NA
neighborhoods_156,NA,NA,NA,NA,other,2016,hansen dam,NA,NA,NA
neighborhoods_156,NA,NA,NA,NA,residential_other,2016,hansen dam,NA,NA,NA
neighborhoods_156,0,masked,masked,masked,residential_uncat,2016,hansen dam,NA,NA,masked
neighborhoods_156,35480,masked,masked,masked,res_total,2016,hansen dam,NA,42,masked
neighborhoods_156,35480,masked,masked,masked,single_family,2016,hansen dam,NA,NA,masked
neighborhoods_156,NA,NA,NA,NA,uncat,2016,hansen dam,NA,NA,NA
neighborhoods_157,NA,NA,NA,NA,agriculture,2016,harbor city,NA,NA,NA
neighborhoods_157,1259120,20346858.2000,44853.2,8.7696,commercial,2016,harbor city,NA,NA,NA
neighborhoods_157,173414,10446801.7000,46353.1,28.3718,condo,2016,harbor city,NA,NA,NA
neighborhoods_157,1287213,23784797.1000,30504.8,5.0289,industrial,2016,harbor city,NA,NA,NA
neighborhoods_157,342818,masked,masked,masked,institutional,2016,harbor city,NA,NA,masked
neighborhoods_157,2757153,10239926.8000,10912.7,3.6416,multi_family,2016,harbor city,NA,NA,NA
neighborhoods_157,106654,masked,masked,masked,other,2016,harbor city,NA,NA,masked
neighborhoods_157,400331,2436561.6000,30755.9,7.3284,residential_other,2016,harbor city,NA,NA,NA
neighborhoods_157,0,1546045.2000,NA,NA,residential_uncat,2016,harbor city,NA,NA,NA
neighborhoods_157,6591770,36960896.7000,5591.1,3.6363,res_total,2016,harbor city,NA,26519,1393.7515
neighborhoods_157,3260872,12291561.4000,4960.6,3.4905,single_family,2016,harbor city,NA,NA,NA
neighborhoods_157,0,masked,masked,masked,uncat,2016,harbor city,NA,NA,masked
neighborhoods_158,3126,masked,masked,masked,agriculture,2016,harbor gateway,NA,NA,masked
neighborhoods_158,6173248,83052946.6000,62526.5,10.1937,commercial,2016,harbor gateway,NA,NA,NA
neighborhoods_158,135566,1990661.4000,10562.9,5.1320,condo,2016,harbor gateway,NA,NA,NA
neighborhoods_158,16135876,112258930.0000,96531.3,4.2482,industrial,2016,harbor gateway,NA,NA,NA
neighborhoods_158,197485,masked,masked,masked,institutional,2016,harbor gateway,NA,NA,masked
neighborhoods_158,5236095,20840448.4000,10878.75,3.6217,multi_family,2016,harbor gateway,NA,NA,NA
neighborhoods_158,71792,masked,masked,masked,other,2016,harbor gateway,NA,NA,masked
neighborhoods_158,14835,masked,masked,masked,residential_other,2016,harbor gateway,NA,NA,masked
neighborhoods_158,0,masked,masked,masked,residential_uncat,2016,harbor gateway,NA,NA,masked
neighborhoods_158,11878690,51206361.6000,5439.5,3.7113,res_total,2016,harbor gateway,NA,40107,1276.7438
neighborhoods_158,6492194,25576159.0000,4892.3,3.7268,single_family,2016,harbor gateway,NA,NA,NA
neighborhoods_158,0,masked,masked,masked,uncat,2016,harbor gateway,NA,NA,masked
neighborhoods_159,NA,NA,NA,NA,agriculture,2016,harvard heights,NA,NA,NA
neighborhoods_159,1973072,27819359.9000,32816.2,7.8232,commercial,2016,harvard heights,NA,NA,NA
neighborhoods_159,10570,1000744.3000,122109.9,95.3984,condo,2016,harvard heights,NA,NA,NA
neighborhoods_159,125388,masked,masked,masked,industrial,2016,harvard heights,NA,NA,masked
neighborhoods_159,239126,masked,masked,masked,institutional,2016,harvard heights,NA,NA,masked
neighborhoods_159,3745909,13531001.1000,11104,3.3870,multi_family,2016,harvard heights,NA,NA,NA
neighborhoods_159,18015,masked,masked,masked,other,2016,harvard heights,NA,NA,masked
neighborhoods_159,123736,masked,masked,masked,residential_other,2016,harvard heights,NA,NA,masked
neighborhoods_159,0,masked,masked,masked,residential_uncat,2016,harvard heights,NA,NA,masked
neighborhoods_159,5358747,20923979.2000,8200.35,3.1424,res_total,2016,harvard heights,NA,20368,1027.2967
neighborhoods_159,1478532,4407936.4000,5843.8,2.9020,single_family,2016,harvard heights,NA,NA,NA
neighborhoods_159,NA,NA,NA,NA,uncat,2016,harvard heights,NA,NA,NA
neighborhoods_160,NA,NA,NA,NA,agriculture,2016,harvard park,NA,NA,NA
neighborhoods_160,610426,5410717.8000,10608.25,3.9563,commercial,2016,harvard park,NA,NA,NA
neighborhoods_160,NA,NA,NA,NA,condo,2016,harvard park,NA,NA,NA
neighborhoods_160,107851,masked,masked,masked,industrial,2016,harvard park,NA,NA,masked
neighborhoods_160,51895,masked,masked,masked,institutional,2016,harvard park,NA,NA,masked
neighborhoods_160,1084772,4393679.7000,7043.75,3.9704,multi_family,2016,harvard park,NA,NA,NA
neighborhoods_160,4140,masked,masked,masked,other,2016,harvard park,NA,NA,masked
neighborhoods_160,61381,masked,masked,masked,residential_other,2016,harvard park,NA,NA,masked
neighborhoods_160,0,masked,masked,masked,residential_uncat,2016,harvard park,NA,NA,masked
neighborhoods_160,2844552,12580579.0000,4936.6,4.0614,res_total,2016,harvard park,NA,10686,1177.2954
neighborhoods_160,1698399,7684700.9000,4505.2,4.1254,single_family,2016,harvard park,NA,NA,NA
neighborhoods_160,NA,NA,NA,NA,uncat,2016,harvard park,NA,NA,NA
neighborhoods_161,NA,NA,NA,NA,agriculture,2016,hasley canyon,NA,NA,NA
neighborhoods_161,0,masked,masked,masked,commercial,2016,hasley canyon,NA,NA,masked
neighborhoods_161,NA,NA,NA,NA,condo,2016,hasley canyon,NA,NA,NA
neighborhoods_161,NA,NA,NA,NA,industrial,2016,hasley canyon,NA,NA,NA
neighborhoods_161,NA,NA,NA,NA,institutional,2016,hasley canyon,NA,NA,NA
neighborhoods_161,28714,masked,masked,masked,multi_family,2016,hasley canyon,NA,NA,masked
neighborhoods_161,1580,masked,masked,masked,other,2016,hasley canyon,NA,NA,masked
neighborhoods_161,19008,masked,masked,masked,residential_other,2016,hasley canyon,NA,NA,masked
neighborhoods_161,0,masked,masked,masked,residential_uncat,2016,hasley canyon,NA,NA,masked
neighborhoods_161,802861,4852929.0000,12538.5,4.3378,res_total,2016,hasley canyon,NA,1555,3120.8547
neighborhoods_161,755139,3753926.0000,12452,4.3378,single_family,2016,hasley canyon,NA,NA,NA
neighborhoods_161,NA,NA,NA,NA,uncat,2016,hasley canyon,NA,NA,NA
neighborhoods_162,NA,NA,NA,NA,agriculture,2016,hawaiian gardens,NA,NA,NA
neighborhoods_162,1314770,masked,masked,masked,commercial,2016,hawaiian gardens,NA,NA,masked
neighborhoods_162,59848,2745598.0000,8090.5,7.3246,condo,2016,hawaiian gardens,NA,NA,NA
neighborhoods_162,182571,1297584.0000,18573,3.6449,industrial,2016,hawaiian gardens,NA,NA,NA
neighborhoods_162,104635,masked,masked,masked,institutional,2016,hawaiian gardens,NA,NA,masked
neighborhoods_162,1384650,6462561.5000,7617,4.2451,multi_family,2016,hawaiian gardens,NA,NA,NA
neighborhoods_162,14281,masked,masked,masked,other,2016,hawaiian gardens,NA,NA,masked
neighborhoods_162,115038,masked,masked,masked,residential_other,2016,hawaiian gardens,NA,NA,masked
neighborhoods_162,0,masked,masked,masked,residential_uncat,2016,hawaiian gardens,NA,NA,masked
neighborhoods_162,2944891,17672220.5000,5574,4.5370,res_total,2016,hawaiian gardens,NA,14257,1239.5469
neighborhoods_162,1385355,6799347.0000,5080,4.6861,single_family,2016,hawaiian gardens,NA,NA,NA
neighborhoods_162,0,76375.0000,NA,NA,uncat,2016,hawaiian gardens,NA,NA,NA
neighborhoods_163,NA,NA,NA,NA,agriculture,2016,hawthorne,NA,NA,NA
neighborhoods_163,5540997,masked,masked,masked,commercial,2016,hawthorne,NA,NA,masked
neighborhoods_163,489348,6828821.0000,7709,4.6869,condo,2016,hawthorne,NA,NA,NA
neighborhoods_163,6777357,masked,masked,masked,industrial,2016,hawthorne,NA,NA,masked
neighborhoods_163,755061,20877539.0000,31335,4.8949,institutional,2016,hawthorne,NA,NA,NA
neighborhoods_163,16713916,66907602.0000,10944,3.4415,multi_family,2016,hawthorne,NA,NA,NA
neighborhoods_163,108091,masked,masked,masked,other,2016,hawthorne,NA,NA,masked
neighborhoods_163,114264,masked,masked,masked,residential_other,2016,hawthorne,NA,NA,masked
neighborhoods_163,0,masked,masked,masked,residential_uncat,2016,hawthorne,NA,NA,masked
neighborhoods_163,26083618,119146676.5000,5732,3.6129,res_total,2016,hawthorne,NA,89805,1326.7265
neighborhoods_163,8766090,34057297.0000,4791,3.6677,single_family,2016,hawthorne,NA,NA,NA
neighborhoods_163,0,masked,masked,masked,uncat,2016,hawthorne,NA,NA,masked
neighborhoods_164,NA,NA,NA,NA,agriculture,2016,hermosa beach,NA,NA,NA
neighborhoods_164,1728044,25888534.5000,41642,10.5185,commercial,2016,hermosa beach,NA,NA,NA
neighborhoods_164,986708,9378401.0000,12493.5,6.1646,condo,2016,hermosa beach,NA,NA,NA
neighborhoods_164,111020,masked,masked,masked,industrial,2016,hermosa beach,NA,NA,masked
neighborhoods_164,154040,masked,masked,masked,institutional,2016,hermosa beach,NA,NA,masked
neighborhoods_164,4087344,14448071.5000,7485,3.2876,multi_family,2016,hermosa beach,NA,NA,NA
neighborhoods_164,19969,masked,masked,masked,other,2016,hermosa beach,NA,NA,masked
neighborhoods_164,14204,1566307.0000,6790,6.0195,residential_other,2016,hermosa beach,NA,NA,NA
neighborhoods_164,0,1740108.5000,NA,NA,residential_uncat,2016,hermosa beach,NA,NA,NA
neighborhoods_164,11134972,47898438.2000,6441,3.3659,res_total,2016,hermosa beach,NA,19604,2443.2992
neighborhoods_164,6046716,20765550.2000,5566,3.1731,single_family,2016,hermosa beach,NA,NA,NA
neighborhoods_164,0,masked,masked,masked,uncat,2016,hermosa beach,NA,NA,masked
neighborhoods_165,NA,NA,NA,NA,agriculture,2016,hidden hills,NA,NA,NA
neighborhoods_165,10000,masked,masked,masked,commercial,2016,hidden hills,NA,NA,masked
neighborhoods_165,330891,masked,masked,masked,condo,2016,hidden hills,NA,NA,masked
